"ID","consumer","stage","trait_name","Th","lnA0","Ea","Eh","r2_befdeact","r2_deact"
656,"Larrea divaricata","leaf","respiration rate",320.15,-2.17117824053829,0.39333895908533,1.57335583634132,0.9592,NA
657,"Larrea divaricata","leaf","respiration rate",322.15,-2.25326135047533,0.48004250625696,1.92017002502784,0.9801,NA
658,"Larrea divaricata","leaf","net photosynthesis rate",308.65,0.933041981734848,0.247854285688433,0.801149172963577,0.9582,0.838
659,"Larrea divaricata","leaf","net photosynthesis rate",314.65,0.506772742350524,0.348130202112564,0.728502508179907,0.9625,0.9735
660,"Larrea divaricata","leaf","net photosynthesis rate",318.15,0.300783818901513,0.352387061123003,0.990900853800247,0.9795,0.9435
661,"Spinacia oleracea","leaf tissue","net photosynthesis rate",298.15,2.16880660777178,0.546050974905089,0.0463762883739799,0.9379,0.0138
662,"Spinacia oleracea","leaf tissue","net photosynthesis rate",303.15,2.68089104189819,0.323403011502421,1.29361204600968,0.9277,NA
663,"Encelia californica","leaf","net photosynthesis rate",304.15,0.847977926207516,0.218442203140959,2.49025825106046,0.8849,0.4803
664,"Encelia californica","leaf","net photosynthesis rate",303.15,0.525642032229923,0.33104321198696,0.34217778574623,0.8149,0.8109
665,"Encelia farinosa","leaf","net photosynthesis rate",299.65,1.20788842786578,0.130020942023873,0.333235460140194,0.9065,0.839
666,"Encelia farinosa","leaf","net photosynthesis rate",298.15,0.91944253530054,0.206928175309107,0.198922283382319,0.9486,0.9115
667,"Encelia farinosa","leaf","net photosynthesis rate",297.65,0.899847607415693,0.151400645363489,0.584223873363456,0.8813,0.7188
668,"Encelia farinosa","leaf","net photosynthesis rate",301.15,0.661021641440275,0.250973144076608,0.228598874301135,0.8333,0.905
669,"Heuchera americana","leaf tissue","net photosynthesis rate",308.15,-1.03237846874544,0.938810472361322,0.643764177851365,0.5944,0.391
670,"Heuchera americana","leaf tissue","net photosynthesis rate",299.15,-0.15850980928166,1.18229676347959,0.514340471683159,0.741,0.2805
671,"Geraea canescens","leaf","net photosynthesis rate",309.15,3.8797878562819,0.247894031291445,0.846497731917739,0.8419,0.9373
672,"Geraea canescens","leaf","net photosynthesis rate",309.65,3.45357646693176,0.362232411191076,0.441511837841195,0.954,0.7096
673,"Albutilon theophrasti","leaf","net photosynthesis rate",297.15,2.93638160764077,0.128260215122636,0.144937557304034,0.6794,0.9812
674,"Albutilon theophrasti","leaf","net photosynthesis rate",297.15,2.89332966315578,0.253803285303653,0.0599877172121473,0.9437,0.8744
675,"Albutilon theophrasti","leaf","net photosynthesis rate",301.15,2.6476650885763,0.372229427059818,0.0843385272399716,0.8381,0.8291
676,"Albutilon theophrasti","leaf","net photosynthesis rate",297.15,2.30919046714636,0.584800189967711,0.00793927547206144,0.9768,0.9999
677,"Albutilon theophrasti","leaf","net photosynthesis rate",297.15,3.15535640313848,0.250889839304406,0.128194787119997,0.9508,0.7827
678,"Albutilon theophrasti","leaf","net photosynthesis rate",297.15,3.10237747236442,0.396169083509547,0.103032201201808,0.9377,0.7433
679,"Albutilon theophrasti","leaf","net photosynthesis rate",301.15,2.72019785756729,0.500752852883393,0.0593724553359439,0.8374,0.3816
680,"Albutilon theophrasti","leaf","net photosynthesis rate",309.15,2.62182051222029,0.39513623758546,1.58054495034184,0.883,NA
681,"Atriplex hymenelytra","branch","net photosynthesis rate",304.15,1.35766887910664,0.296419640370558,0.277104969944501,0.828,0.9458
682,"Atriplex hymenelytra","branch","net photosynthesis rate",307.15,-0.00202313821102257,0.470207549622796,0.304717129181719,0.9601,0.8883
683,"Heliotropium curassavicum","leaf","net photosynthesis rate",309.15,-0.0782886951569789,0.355198808807444,0.165819646683412,0.9435,1
684,"Heliotropium curassavicum","leaf","net photosynthesis rate",304.15,0.667637866453984,0.070347343595964,0.640871662767841,0.8355,0.8347
685,"Heliotropium curassavicum","leaf","net photosynthesis rate",309.15,-0.0571112233584017,0.353145107129175,0.184445246115313,0.9006,1
686,"Heliotropium curassavicum","leaf","net photosynthesis rate",299.15,0.717555371575111,0.143026843781336,0.28791013579106,1,0.9066
687,"Heliotropium curassavicum","leaf","net photosynthesis rate",313.15,0.715215200141885,0.287068183247108,1.14827273298843,0.9458,NA
688,"Heliotropium curassavicum","leaf","net photosynthesis rate",309.15,0.963592117327102,0.153358538444694,0.413631916199141,0.9711,0.9318
689,"Quercus macrocarpa","leaf","net photosynthesis rate",300.65,7.79666240211696,0.250040232790525,1.41099399127496,0.917,0.7155
690,"Quercus macrocarpa","leaf","net photosynthesis rate",293.15,7.78670835563604,0.5,1.10088553309217,NA,0.8043
691,"Aplectrum hyemal","leaf","net photosynthesis rate",298.15,3.86201464230479,0.437740745628327,0.546787461385367,0.8934,0.9221
692,"Aplectrum hyemal","leaf","net photosynthesis rate",293.15,4.15146122795308,0.382029069964178,0.7069328702067,0.9501,0.8693
693,"Aplectrum hyemal","leaf","net photosynthesis rate",288.15,4.48899504654387,0.182069408037117,0.18264574259501,0.9928,0.9471
694,"Aplectrum hyemal","leaf","net photosynthesis rate",288.15,4.45068689432864,0.23955799671663,0.236662131867183,0.9919,0.9692
695,"Aplectrum hyemal","adult","net photosynthesis rate",293.15,0.749844892713809,0.845551034969518,0.247584612294529,0.9398,0.8736
696,"Synechocystis sp. PCC6803","culture","net photosynthesis rate",315.15,3.86955703711951,0.524637561165889,0.886678953922183,0.9794,0.8887
697,"Synechocystis sp. PCC6803","culture","net photosynthesis rate",317.15,3.73451545092793,0.383305673010789,1.9552123627057,0.8859,0.7623
698,"Synechocystis sp. PCC6803","culture",NA,308.15,5.71430731150119,0.0954343373873393,1.01195864872027,0.9713,0.8273
699,"Synechocystis sp. PCC6803","culture",NA,308.15,5.80124761048858,0.0953178546256788,1.8768498609711,0.9981,0.7649
700,"Plantago major","leaf","net photosynthesis rate",293.15,2.40081341120765,0.192448430102588,0.197292502922034,0.8364,0.9958
701,"Plantago major","leaf","net photosynthesis rate",293.15,1.92043464092676,0.538211577078486,0.163726030025437,0.8603,0.9489
702,"Plantago major","leaf","net photosynthesis rate",293.15,1.59024498009302,0.752271436150586,0.14058307271284,0.9443,0.9975
703,"Plantago major","leaf","net photosynthesis rate",300.15,2.69863403136998,0.277811797200843,0.129618836741443,0.8672,1
704,"Plantago major","leaf","net photosynthesis rate",300.15,2.20209348427114,0.429894467734818,0.074466529892412,0.8616,1
705,"Plantago major","leaf","net photosynthesis rate",307.15,2.03876661441607,0.395080783222224,1.58032313288889,0.8324,NA
706,"Plantago major","leaf","net photosynthesis rate",300.15,2.78519298710018,0.467001359855323,0.0191510726439705,0.927,1
707,"Plantago major","leaf","net photosynthesis rate",307.15,2.20508341647562,0.475234472392371,1.90093788956948,0.8962,NA
708,"Plantago major","leaf","net photosynthesis rate",307.15,1.94641733894267,0.538621065732019,2.15448426292808,0.9515,NA
709,"Plantago lanceolata","leaf","net photosynthesis rate",286.15,2.6075465870988,0.256042872563812,0.139923523733978,1,0.9248
710,"Plantago lanceolata","leaf","net photosynthesis rate",293.15,2.0909736946769,0.382635254983675,0.115824911255281,0.8368,0.997
711,"Plantago lanceolata","leaf","net photosynthesis rate",293.15,1.85476172494265,0.545458814079937,0.192821054036288,0.9829,0.9357
712,"Plantago lanceolata","leaf","net photosynthesis rate",293.15,2.87377074220144,0.363129179256229,0.0196045224673475,0.9063,0.9789
713,"Plantago lanceolata","leaf","net photosynthesis rate",307.15,2.22187992111706,0.340119426154727,1.36047770461891,0.8297,NA
714,"Plantago lanceolata","leaf","net photosynthesis rate",307.15,2.07900958719909,0.365022088977456,1.46008835590983,0.8023,NA
715,"Plantago lanceolata","leaf","net photosynthesis rate",307.15,3.08001163758772,0.278777456109602,1.11510982443841,0.7906,NA
716,"Plantago lanceolata","leaf","net photosynthesis rate",307.15,2.47074359780636,0.38963445358081,1.55853781432324,0.9772,NA
717,"Plantago lanceolata","leaf","net photosynthesis rate",307.15,2.19456285938847,0.43883231072797,1.75532924291188,0.9339,NA
718,"Plantago euryphylla","leaf","net photosynthesis rate",293.15,1.62586850060251,0.217554433281967,0.185809246622279,0.8641,0.4655
719,"Plantago euryphylla","leaf","net photosynthesis rate",293.15,2.02342867926089,0.182735695191493,0.123632113627812,0.7646,0.9087
720,"Plantago euryphylla","leaf","net photosynthesis rate",293.15,1.68025142665324,0.195366466076134,0.335301716913612,0.7654,1
721,"Plantago euryphylla","leaf","net photosynthesis rate",286.15,1.97241056072719,0.608073758735935,0.075217484676562,1,0.4214
722,"Plantago euryphylla","leaf","net photosynthesis rate",300.15,2.19273361663996,0.270858492454291,0.117351238524167,0.8594,1
723,"Plantago euryphylla","leaf","net photosynthesis rate",293.15,1.85134288853839,0.326751359053578,0.172550583694509,0.8137,0.8843
724,"Plantago euryphylla","leaf","net photosynthesis rate",293.15,2.09776313106935,0.409820716959582,0.0137478345532328,0.8719,0.0068
725,"Plantago euryphylla","leaf","net photosynthesis rate",300.15,2.4132712317964,0.381736008964929,0.0969053194499704,0.9325,1
726,"Plantago euryphylla","leaf","net photosynthesis rate",293.15,2.02972348533056,0.43582567274857,0.18892993654458,0.9709,0.7553
727,"Hordeum vulgare","leaf","net photosynthesis rate",298.15,3.54220800535874,0.243153723897125,0.333331390371974,0.9724,0.7848
728,"Brassica rapa","leaf","net photosynthesis rate",298.15,3.6056444258831,0.300774229290713,0.455956533893003,0.9237,0.8465
729,"Vicia faba","leaf","net photosynthesis rate",298.15,3.22215531295125,0.270850012751418,0.27906757926157,0.9742,0.8003
730,"Chenopodium album","leaf","net photosynthesis rate",298.15,3.25809571341748,0.404405092542459,0.162482614073522,0.9938,0.8145
731,"Helianthus annuus","leaf","net photosynthesis rate",298.15,3.13003653190362,0.4720861711969,0.317486080392116,0.9408,0.9087
732,"Lycopersicon esculentum","leaf","net photosynthesis rate",303.15,2.33104172631806,0.485933371033903,0.324522111674141,0.9398,1
733,"Glycine max","leaf","net photosynthesis rate",298.15,2.74223787306144,0.409060979069857,0.397229764834979,0.9934,0.7992
734,"Abutilon theophrasti","leaf","net photosynthesis rate",303.15,2.68634714381378,0.427823963489264,0.239514153086607,0.921,1
735,"Hordeum vulgare","leaf","net photosynthesis rate",303.15,3.10813190015955,0.292044392345908,0.0698236563409203,0.8876,1
736,"Brassica rapa","leaf","net photosynthesis rate",303.15,2.76255437314706,0.403791785269117,0.598892490106835,0.9801,1
737,"Vicia faba","leaf","net photosynthesis rate",303.15,2.660268528931,0.459128857265082,0.238986557690631,0.9353,1
738,"Chenopodium album","leaf","net photosynthesis rate",303.15,3.0204710362199,0.198827749884958,0.269315058830688,0.861,1
739,"Helianthus annuus","leaf","net photosynthesis rate",303.15,2.86231911280922,0.499862139373851,0.356983490637211,0.9285,1
740,"Lycopersicon esculentum","leaf","net photosynthesis rate",303.15,2.39090959346253,0.498501665982432,0.0885823204966873,0.9676,1
741,"Glycine max","leaf","net photosynthesis rate",303.15,2.28312405196487,0.558623726279902,0.0925213457646045,0.9687,1
742,"Abutilon theophrasti","leaf","net photosynthesis rate",303.15,2.57063911229596,0.482439848154962,0.0288787466928683,0.9459,1
743,"Atriplex vesicaria","leaf","net photosynthesis rate",295.65,3.15733138388917,0.59531177978697,0.00749548825072745,0.8635,1
744,"Atriplex vesicaria","leaf","net photosynthesis rate",296.15,2.82474553618856,0.206937894738837,1.30618654530087,0.3992,0.7681
745,"Atriplex confertifolia","leaf","net photosynthesis rate",303.15,3.11945408100534,0.377969181718607,0.0105305573270346,0.8703,1
746,"Atriplex confertifolia","leaf","net photosynthesis rate",299.65,2.90744248245371,0.335935646982391,0.343055297241101,0.8674,0.9487
747,"Fragaria vesca","leaf","net photosynthesis rate",293.15,1.51904296746723,0.581011067862073,0.343892849537794,0.777,0.9915
748,"Fragaria vesca","leaf","net photosynthesis rate",293.15,2.14417416171407,0.210381394402747,0.303729970986212,0.8267,0.9026
749,"Fragaria vesca","leaf","net photosynthesis rate",293.15,2.17293463660356,0.222034701226769,0.137152105849914,0.8158,0.8957
750,"Fragaria vesca","leaf","net photosynthesis rate",298.15,1.75248625683033,0.255543695918206,0.0528150177198587,0.8762,0.9696
751,"Fragaria vesca","leaf","net photosynthesis rate",298.15,1.37144198080503,0.312299402007561,0.318306330513815,0.8583,0.9621
752,"Fragaria vesca","leaf","net photosynthesis rate",293.15,1.99969059334612,0.258288942694086,0.143480282749767,0.8771,0.9048
753,"Fragaria vesca","leaf","net photosynthesis rate",303.15,1.65141042727235,0.197875676712625,0.222070340469598,0.8408,1
754,"Mucuna pruriens","leaf","net photosynthesis rate",303.15,2.39357077212153,0.185100137192963,0.558098258806773,0.8809,0.8958
755,"Mucuna pruriens","leaf","net photosynthesis rate",303.15,2.06671639405208,0.336193738778733,0.825784463891725,0.9686,0.653
756,"Helianthus annuus","leaf","net photosynthesis rate",308.15,2.45657647816628,0.41659932368922,1.66639729475688,0.914,NA
757,"Helianthus annuus","leaf","net photosynthesis rate",298.15,2.26250233399167,0.489274990648995,0.0872252031419533,0.9807,0.9779
758,"Brassica napus","leaf","net photosynthesis rate",304.15,2.10794918636485,0.477863245609218,0.0253766173449521,0.9438,1
759,"Brassica napus","leaf","net photosynthesis rate",294.15,2.63373686650026,0.518441606173541,0.114596879317156,0.9687,0.9999
760,"Erigeron annuus","leaf","net photosynthesis rate",288.15,2.84152221483395,0.247266770588484,0.317144456021949,0.8672,0.7373
761,"Erigeron annuus","leaf","net photosynthesis rate",298.15,2.63180190247044,0.217073877123244,0.190763379133227,0.785,0.9814
762,"Erigeron annuus","leaf","net photosynthesis rate",298.15,2.23826823918355,0.288149309626256,0.192346033624021,0.9605,1
763,"Capsella bursa-pastori","leaf","net photosynthesis rate",288.15,2.93508900581615,0.341936953980756,0.251561827290815,0.8948,0.9199
764,"Capsella bursa-pastori","leaf","net photosynthesis rate",298.15,1.83485857617213,0.576590662247934,0.193307146638132,0.9682,0.9663
765,"Capsella bursa-pastori","leaf","net photosynthesis rate",298.15,2.22798172178833,0.27179793463635,0.16085058962571,0.8816,1
766,"Erigeron canadensis","leaf","net photosynthesis rate",288.15,2.25820283776911,0.57290568796045,1.36718272928099,0.9538,0.9244
767,"Erigeron canadensis","leaf","net photosynthesis rate",298.15,2.15753698743358,0.261206541477601,0.221249033582287,0.9423,0.9525
768,"Erigeron canadensis","leaf","net photosynthesis rate",298.15,2.68353615089442,0.148699554797242,0.0916664022271307,0.8022,0.6188
769,"Erigeron canadensis","leaf","net photosynthesis rate",293.15,2.75453641314602,0.173785851266732,0.182963767805412,0.999,0.8059
770,"Lactuca scariola","leaf","net photosynthesis rate",288.15,2.43963395376856,0.610300449337934,0.255181627734331,0.99,0.9239
771,"Lactuca scariola","leaf","net photosynthesis rate",298.15,2.25057701739352,0.365155365236009,0.131582837295918,0.8858,0.9551
772,"Lactuca scariola","leaf","net photosynthesis rate",303.15,2.61579612833558,0.107346188505001,0.198933758274358,0.9628,0.9183
773,"Lactuca scariola","leaf","net photosynthesis rate",298.15,2.51787644924109,0.169565229239468,0.135825274050941,0.9923,1
774,"Triticum aestivum (cv. Avalon)","leaf","net photosynthesis rate",288.15,2.26907274447612,0.220185218622633,1.22160675796609,0.9115,0.8856
775,"Triticum aestivum (cv. Avalon)","leaf","net photosynthesis rate",293.15,2.73089335600796,0.168088360752191,0.0777303097077549,0.9092,0.906
776,"Triticum aestivum (cv. Highbury)","leaf","net photosynthesis rate",293.15,2.45399076224853,0.143984784501037,0.0516883228831667,0.9898,0.9939
777,"Triticum aestivum (cv. Highbury)","leaf","net photosynthesis rate",293.15,2.79608645915069,0.238463679594502,0.0894006504409139,0.8787,1
778,"Triticum aestivum","leaf","net photosynthesis rate",288.15,2.69622568528052,0.602551047929925,0.26628945952077,0.9914,0.8797
779,"Triticum aestivum","leaf","net photosynthesis rate",298.15,2.07377072547752,0.573933724499261,0.123137966301767,0.9956,0.9125
780,"Triticum aestivum","leaf","net photosynthesis rate",308.15,1.7157413167821,0.409436965858495,0.207424216273711,0.911,1
781,"Phaseolus vulgaris","leaf","net photosynthesis rate",303.15,2.08549367449478,0.267003285231035,0.29206631006708,0.9707,0.9511
782,"Phaseolus vulgaris","leaf","net photosynthesis rate",299.65,1.59755478931031,0.252398593999005,0.375227241076638,0.8438,0.8933
783,"Phaseolus vulgaris","leaf","net photosynthesis rate",302.65,2.21814322285078,0.314895681072776,0.276691932714416,0.9023,0.8739
784,"Phaseolus vulgaris","leaf","net photosynthesis rate",298.15,2.06692905862179,0.204974689495036,0.309867380668342,0.9949,0.9608
785,"Phaseolus vulgaris","leaf","net photosynthesis rate",302.65,1.87840276992481,0.381481139875756,0.363295607715329,0.8626,0.9552
786,"Phaseolus vulgaris","leaf","net photosynthesis rate",300.65,1.86088887564718,0.206322523154944,0.406564403821069,0.8465,0.9465
787,"Phaseolus vulgaris","leaf","net photosynthesis rate",300.65,2.19101789492393,0.367622447529724,0.243518719425656,0.9227,0.8856
788,"Phaseolus vulgaris","leaf","net photosynthesis rate",300.15,2.21914735045547,0.148753115363465,0.192732921105248,0.7931,0.816
789,"Hordeum vulgate","leaf","net photosynthesis rate",303.15,2.18538318013897,0.452287405930619,1.80914962372248,0.8805,NA
790,"Hordeum vulgate","leaf","net photosynthesis rate",298.15,2.30845382230606,0.477279443365013,0.346333956028647,0.9509,1
791,"Hordeum vulgate","leaf","net photosynthesis rate",298.15,2.29265925164725,0.412046904996944,0.316742344205479,0.949,1
792,"Hordeum vulgate","leaf","net photosynthesis rate",293.15,2.31600984476403,0.429598112821509,0.343466604979855,0.9788,0.9661
793,"Picea sitchensis","seedling","net photosynthesis rate",293.15,1.57879391360518,0.750715557412291,0.218456765350395,0.8543,1
794,"Picea sitchensis","seedling","net photosynthesis rate",293.15,2.04271509883918,0.795498535010181,0.18858011558582,0.8226,1
795,"Picea sitchensis","seedling","net photosynthesis rate",293.15,1.8528963580952,1.04679592242995,0.1226873361101,0.8442,1
796,"Muhlenbergia montana","leaf","net photosynthesis rate",309.65,2.34200316584258,0.371838296349667,1.48735318539867,0.9132,NA
797,"Muhlenbergia montana","leaf","net photosynthesis rate",309.15,2.24241399865667,0.434848570466946,0.301780874602218,0.942,0.885
798,"Muhlenbergia montana","leaf","net photosynthesis rate",303.15,2.19707073965235,0.394220240865797,0.162793410677735,0.9182,0.9886
799,"Spinacia oleracea","leaf","respiration rate",312.15,-0.763161746847013,0.410048424479116,1.64019369791646,0.9797,NA
800,"Spinacia oleracea","leaf (mature)","respiration rate",312.15,-0.451967872994012,0.541396942781271,2.16558777112508,0.9634,NA
801,"Spinacia oleracea","leaf (young)","respiration rate",312.15,-0.323932530550045,0.458896612914075,1.8355864516563,0.9829,NA
802,"Spinacia oleracea","leaf (new)","respiration rate",312.15,-0.447472579182221,0.498841694657278,1.99536677862911,0.991,NA
803,"Spinacia oleracea","leaf","respiration rate",312.15,-0.352929253389923,0.497971735675479,1.99188694270192,0.9899,NA
804,"Spinacia oleracea","leaf","net photosynthesis rate",300.15,2.42752428205295,0.218968928812455,0.417037335723947,0.9884,0.9587
805,"Spinacia oleracea","leaf (mature)","net photosynthesis rate",297.15,2.68371192782677,0.19546525377353,0.412787248686388,0.9553,0.9307
806,"Spinacia oleracea","leaf (young)","net photosynthesis rate",294.15,2.68941283075384,0.200461697343705,0.344417246442934,0.9966,0.894
807,"Spinacia oleracea","leaf (new)","net photosynthesis rate",294.15,2.75162447030203,0.140745308728003,0.351660093223851,0.969,0.9075
808,"Spinacia oleracea","leaf","net photosynthesis rate",291.15,2.59249890127388,0.211805307069441,0.375555389915067,0.9682,0.7515
809,"Spinacia oleracea","leaf","net photosynthesis rate",309.15,2.54996789888304,0.237455664802968,0.288482297557221,0.9706,1
810,"Spinacia oleracea","leaf (mature)","net photosynthesis rate",306.15,2.86133936201778,0.273491318682375,0.199439203981869,0.9856,0.7603
811,"Spinacia oleracea","leaf (young)","net photosynthesis rate",306.15,2.92958891371749,0.250107073694224,0.291542226904413,0.9927,0.923
812,"Spinacia oleracea","leaf (new)","net photosynthesis rate",306.15,2.94561243252215,0.240997321111825,0.176936751468698,0.9917,0.9658
813,"Spinacia oleracea","leaf","net photosynthesis rate",303.15,2.9323709344582,0.253253308510692,0.226079395588172,0.9959,0.8674
814,"Chrysanthemum morifolium","shoot","net photosynthesis rate",295.15,2.09762633945773,0.472239731537077,0.503533513815909,0.8339,0.7479
815,"Chrysanthemum morifolium","shoot","net photosynthesis rate",291.15,1.83389601587581,0.40108710771946,0.374142769354094,0.9166,0.7628
816,"Chrysanthemum morifolium","shoot","net photosynthesis rate",297.15,2.57873292779815,0.378869559138847,0.347631176272909,0.8101,0.8632
817,"Chrysanthemum morifolium","shoot","net photosynthesis rate",295.15,2.89363550249468,0.224210524200848,0.284071439058943,0.8689,0.7572
818,"Carex aquatilis (muskeg)","leaf","net photosynthesis rate",293.15,2.53500994611655,0.294224241121606,0.206617288843199,0.8856,0.863
819,"Carex aquatilis (muskeg)","leaf","net photosynthesis rate",298.15,2.13631200261498,0.475221913070525,0.255039739602773,0.9124,0.8757
820,"Carex aquatilis (hot spring)","leaf","net photosynthesis rate",293.15,2.23529691699433,0.500696930563918,0.132974958360962,0.8194,0.9764
821,"Carex aquatilis (hot spring)","leaf","net photosynthesis rate",303.15,2.16876385177917,0.264332544904395,0.208577934480682,0.7137,0.9187
822,"Carex aquatilis (alpine)","leaf","net photosynthesis rate",293.15,2.14420202063906,0.398292904416893,0.22419040254178,0.9515,0.7179
823,"Carex aquatilis (alpine)","leaf","net photosynthesis rate",308.15,1.98564043574751,0.135166685501129,0.361653618807119,0.6678,1
824,"Carex aquatilis (subalpine)","leaf","net photosynthesis rate",293.15,2.20639245963162,0.513844858356012,0.288081574047212,0.9603,0.8482
825,"Carex aquatilis (subalpine)","leaf","net photosynthesis rate",303.15,1.754400577666,0.32680351500812,0.370448074193396,0.8594,0.9581
826,"Carex aquatilis (muskeg)","leaf","net photosynthesis rate",293.15,2.80389644418363,0.37378056935098,0.0610202876325062,0.9855,0.7373
827,"Carex aquatilis (muskeg)","leaf","net photosynthesis rate",298.15,2.45463069701063,0.449209286136728,0.306266418832102,0.978,0.6784
828,"Carex aquatilis (hot spring)","leaf","net photosynthesis rate",293.15,2.59463041834873,0.415511208236428,0.155948444630698,0.9581,0.5943
829,"Carex aquatilis (hot spring)","leaf","net photosynthesis rate",298.15,2.44313144939135,0.360303622752093,0.129041807971787,0.8918,0.8973
830,"Carex aquatilis (alpine)","leaf","net photosynthesis rate",298.15,2.56007743356621,0.263851646060585,0.14459134710454,0.9741,0.865
831,"Carex aquatilis (alpine)","leaf","net photosynthesis rate",303.15,2.40333894102526,0.157287069014998,0.338279639482141,0.9176,0.9471
832,"Carex aquatilis (subalpine)","leaf","net photosynthesis rate",298.15,2.53870354678618,0.393710420851922,0.157542641960625,0.9373,0.8018
833,"Carex aquatilis (subalpine)","leaf","net photosynthesis rate",303.15,2.03160295951301,0.374535999993963,0.592589630049847,0.9103,0.894
834,"Asparagopsis taxiformis","thallus tissue","net photosynthesis rate",298.15,0.723464631770211,0.982968555732502,0.125610538026622,0.7577,1
835,"Asparagopsis taxiformis","thallus tissue","net photosynthesis rate",298.15,2.11408576316052,0.128095166675076,0.641264630768739,0.858,1
836,"Asparagopsis taxiformis","thallus tissue","net photosynthesis rate",298.15,-2.68455607188868,2.62066889073187,0.193637672763881,0.8036,1
837,"Asparagopsis taxiformis","thallus tissue","net photosynthesis rate",298.15,-0.771247159806521,1.58987934516493,0.191185208728692,0.8101,1
838,"Asparagopsis taxiformis","thallus tissue","respiration rate",308.15,0.0986395456838696,0.325226736830797,1.30090694732319,0.3585,NA
839,"Asparagopsis taxiformis","thallus tissue","respiration rate",308.15,-0.723055339827457,0.679481891852222,2.71792756740889,0.9243,NA
840,"Asparagopsis taxiformis","thallus tissue","respiration rate",308.15,-0.540968542706305,0.402358003095638,1.60943201238255,0.8742,NA
841,"Asparagopsis taxiformis","thallus tissue","respiration rate",308.15,0.0418518291684704,0.21455217729925,0.858208709196998,0.3305,NA
842,"Scenedesmus acutus","culture","gross photosynthesis rate",294.15,-0.191960309559418,0.246325833493907,0.325436648153134,0.9219,0.6605
843,"Scenedesmus acutus","culture","gross photosynthesis rate",305.15,0.345992926920978,0.312485379066777,0.243946976094876,0.761,0.9999
844,"Scenedesmus acutus","culture","gross photosynthesis rate",298.65,-0.0856764779987991,0.479067048111541,0.240655564115718,0.8019,0.5446
845,"Microcystis aeruginosa","culture","gross photosynthesis rate",292.65,0.318953808568527,1.09459638426069,0.279492425387928,0.7322,0.5505
846,"Microcystis aeruginosa","culture","gross photosynthesis rate",306.65,0.813455346513328,0.691563423449072,0.823353229695205,0.6041,1
847,"Scenedesmus acutus","culture","respiration rate",305.15,-1.97756464890409,0.996316771234855,0.180456848194686,0.7514,0.9427
848,"Scenedesmus acutus","culture","respiration rate",305.15,-3.53278747351806,0.93335484908613,0.11138153101334,0.9272,0.9541
849,"Scenedesmus acutus","culture","respiration rate",308.15,-3.9918122527366,0.802927946899003,0.671231464175475,0.963,1
850,"Microcystis aeruginosa","culture","respiration rate",309.65,-0.749756566293209,0.370605954437595,1.48242381775038,0.972,NA
851,"Microcystis aeruginosa","culture","respiration rate",309.65,-3.66829023919694,0.986049666507862,3.94419866603145,0.9586,NA
852,"Ledum groenlandicum","shoot","net photosynthesis rate",293.15,1.25327438845921,0.0176780586383722,0.438959069167224,1,0.8769
853,"Ledum groenlandicum","shoot","net photosynthesis rate",298.15,1.25346130257255,0.14401596526341,0.166869797408514,0.8805,0.923
854,"Ledum groenlandicum","shoot","net photosynthesis rate",293.15,0.861165789818346,0.152418502922225,0.325350923349205,1,0.8092
855,"Ledum groenlandicum","shoot","net photosynthesis rate",293.15,1.30325996237482,0.125497322264545,0.484802051653938,1,0.8686
856,"Ledum groenlandicum","shoot","net photosynthesis rate",298.15,1.2079696149428,0.157796221611821,0.296964692823762,0.7729,0.9105
857,"Ledum groenlandicum","shoot","net photosynthesis rate",293.15,1.19049247118831,0.13306514259577,0.368769702088128,1,0.801
858,"Ledum groenlandicum","shoot","net photosynthesis rate",293.15,1.02703697187334,0.082890029410029,0.295735491377989,1,0.9661
859,"Ledum groenlandicum","shoot","net photosynthesis rate",293.15,1.23721677555797,0.0741720008937361,0.172513477932494,1,0.8562
860,"Ledum groenlandicum","shoot","net photosynthesis rate",293.15,1.05602296047392,0.0841849665124867,0.310072200457021,1,0.8592
861,"Ledum groenlandicum","shoot","net photosynthesis rate",293.15,1.11421273060618,0.156654659726924,0.343827114058126,1,0.8799
862,"Ledum groenlandicum","shoot","net photosynthesis rate",298.15,1.06767482373343,0.115301306194016,0.396274947641314,0.8236,0.9546
863,"Ledum groenlandicum","shoot","net photosynthesis rate",293.15,0.795408745787043,0.179069217956271,0.313163639113417,1,0.8878
864,"Ledum groenlandicum","shoot","net photosynthesis rate",298.15,0.937502105178807,0.157325605467634,0.1190371795718,0.9812,0.9413
865,"Ledum groenlandicum","shoot","net photosynthesis rate",293.15,0.988712123560531,0.152474192345838,0.312766472762235,1,0.8073
866,"Ledum groenlandicum","shoot","net photosynthesis rate",298.15,1.03794461353937,0.0947987591951127,0.19451772257493,0.952,0.9331
867,"Ledum groenlandicum","shoot","net photosynthesis rate",298.15,0.810956870367118,0.232005735666609,0.129329387971664,0.9474,0.9651
868,"Ledum groenlandicum","shoot","net photosynthesis rate",293.15,0.831970863761053,0.212356936793459,0.313992555945771,1,0.9034
869,"Ledum groenlandicum","shoot","net photosynthesis rate",298.15,0.717423070300312,0.201566873009781,0.326961973517986,0.9877,0.8862
870,"Ledum groenlandicum","shoot","net photosynthesis rate",298.15,0.847378424447117,0.177606620221635,0.108928201501043,0.9462,0.7586
