"ID","trait_name","trait_value","trait_unit","consumer","habitat","location","stage","temp","lnB","tran_kT","tran_kTT"
530,"respiration rate",0.23563683,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,289.434658,-1.44546351514363,-40.1278891013263,0.890658870788492
530,"respiration rate",0.2040593,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,289.28467,-1.58934464110448,-40.1486945654752,0.869853406639542
530,"respiration rate",0.1657277,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,289.169363,-1.79740919893731,-40.1647039569136,0.853844015201126
530,"respiration rate",0.1319617,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,289.365874,-2.02524355001301,-40.1374277407166,0.881120231398192
530,"respiration rate",0.08689556,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,289.389195,-2.44304834122668,-40.1341931868061,0.884354785308687
530,"respiration rate",0.075660475,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,289.562493,-2.58149938171079,-40.1101735862742,0.908374385840609
530,"respiration rate",0.039623607,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,289.666617,-3.22833020197676,-40.0957555226473,0.922792449467522
530,"respiration rate",0.07570385,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,289.793484,-2.58092626117942,-40.0782022355765,0.940345736538298
530,"respiration rate",0.11849479,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,289.654679,-2.13288628561822,-40.0974080529329,0.921139919181861
530,"respiration rate",0.16128789,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,289.527422,-1.82456437416478,-40.1150322068778,0.903515765236989
530,"respiration rate",0.19733994,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,289.504145,-1.62282745359694,-40.118257575567,0.900290396547774
530,"respiration rate",0.21090229,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,289.72352,-1.55636033332971,-40.0878805362585,0.930667435856279
530,"respiration rate",0.15007015,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,289.793118,-1.89665242754119,-40.0782528531416,0.940295118973182
530,"respiration rate",0.114037625,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,289.920342,-2.17122684118049,-40.0606655544863,0.95788241762844
530,"respiration rate",0.19515799,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,289.885292,-1.63394584332919,-40.0655092853221,0.953038686792716
530,"respiration rate",0.15914714,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,290.12801,-1.83792609588362,-40.0319909074077,0.98655706470705
530,"respiration rate",0.1997019,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,290.081612,-1.61092952433422,-40.0383939479221,0.980154024192636
530,"respiration rate",0.23802483,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,290.150721,-1.43538028302133,-40.0288574788835,0.989690493231251
530,"respiration rate",0.28758934,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,290.08118,-1.24622171919075,-40.0384535746314,0.980094397483363
530,"respiration rate",0.33264032,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,289.977011,-1.10069349287193,-40.0528366654014,0.965711306713395
530,"respiration rate",0.2830346,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,289.82711,-1.26218612732813,-40.0735523267796,0.944995645335204
530,"respiration rate",0.34386238,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,289.734414,-1.06751375979288,-40.0863732338827,0.932174738232042
530,"respiration rate",0.39114085,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,289.49164,-0.938687553685057,-40.1199905403289,0.898557431785875
530,"respiration rate",0.40460777,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,289.202834,-0.90483715028064,-40.1600554796233,0.858492492491443
530,"respiration rate",0.37529242,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,289.099033,-0.98004977022072,-40.17447494646,0.844073025654822
530,"respiration rate",0.3392751,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,289.307103,-1.0809439962686,-40.1455814180418,0.872966554073002
530,"respiration rate",0.32579514,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,289.526612,-1.12148650005253,-40.1151444355115,0.903403536603278
530,"respiration rate",0.2671992,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,289.503802,-1.3197608313361,-40.1183051071098,0.900242865004998
530,"respiration rate",0.4070153,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,290.022843,-0.898904502108517,-40.0465071584182,0.972040813696573
530,"respiration rate",0.42282465,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,290.207556,-0.860797724887998,-40.021018123678,0.997529848436777
530,"respiration rate",0.40935558,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,290.484812,-0.893171111885785,-39.9828196811346,1.03572829098013
530,"respiration rate",0.34847572,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,290.30032,-1.05418672122297,-40.0082296096136,1.0103183625012
530,"respiration rate",0.31240416,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,290.21965,-1.16345754484406,-40.0193503723966,0.999197599718222
530,"respiration rate",0.28539005,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,290.369929,-1.25389843789683,-39.998638627295,1.01990934481981
530,"respiration rate",0.3056978,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,290.508423,-1.18515824670922,-39.9795700873854,1.03897788472941
530,"respiration rate",0.3327726,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,290.681534,-1.1002959051553,-39.9557608578751,1.06278711423965
530,"respiration rate",0.34633932,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,290.924008,-1.06033629084864,-39.9224592640161,1.09608870809866
530,"respiration rate",0.31029812,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,291.005032,-1.17022176619907,-39.9113437265384,1.1072042455764
530,"respiration rate",0.2606967,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,290.878231,-1.34439761635065,-39.9287420663126,1.08980590580216
530,"respiration rate",0.26065335,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,290.64724,-1.34456391536644,-39.9604753112546,1.05807266086015
530,"respiration rate",0.22906713,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,290.451054,-1.47374017428143,-39.9874667292627,1.03108124285203
530,"respiration rate",0.19748309,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,290.266417,-1.62210231855975,-40.0129025546359,1.00564541747892
530,"respiration rate",0.11633236,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,290.13977,-2.151304012245,-40.0303683231854,0.988179648929382
530,"respiration rate",0.14566721,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,290.34752,-1.9264306425845,-40.0017257192495,1.01682225286531
530,"respiration rate",0.084815554,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,290.31317,-2.46727633319232,-40.0064587435158,1.01208922859894
530,"respiration rate",0.021703862,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,290.244185,-3.83026506192069,-40.0159674458398,1.002580526275
530,"respiration rate",0.026286824,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,290.648396,-3.63868745392829,-39.9603163758877,1.05823159622706
530,"respiration rate",0.046542514,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,290.509701,-3.06738910451792,-39.9793942106749,1.03915376143986
530,"respiration rate",0.10062926,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,290.520985,-2.2963122087358,-39.9778413883056,1.04070658380922
530,"respiration rate",0.07586435,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,290.648152,-2.57880840189242,-39.9603499226938,1.05819804942097
530,"respiration rate",0.16372794,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,290.520674,-1.80954913109925,-39.977884184257,1.04066378785773
530,"respiration rate",0.13446467,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,290.694062,-2.0064537910257,-39.9540388902209,1.06450908189383
530,"respiration rate",0.2043109,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,290.624419,-1.58811242566939,-39.9636131687348,1.05493480337999
530,"respiration rate",0.17954598,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,290.751587,-1.71732394786729,-39.9461340113143,1.07241396080051
530,"respiration rate",0.2223738,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,290.809122,-1.50339552930075,-39.9382308863898,1.08031708572499
530,"respiration rate",0.22015497,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,290.993927,-1.5134235715185,-39.9128668355484,1.10568113656636
530,"respiration rate",0.17958286,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,290.94793,-1.71711856196662,-39.9191768035755,1.09937116853931
530,"respiration rate",0.13675505,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,290.890393,-1.98956390965988,-39.9270726630848,1.09147530902996
530,"respiration rate",0.098438635,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,290.855933,-2.31832191986993,-39.9318031387873,1.08674483332751
530,"respiration rate",0.053363815,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,290.833056,-2.9306223844282,-39.9349441842825,1.08360378783231
530,"respiration rate",0.024094028,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,290.971795,-3.7257912700231,-39.9159027021994,1.10264526991541
530,"respiration rate",0.0421656,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,291.202698,-3.16615055624532,-39.884252234175,1.13429573793974
530,"respiration rate",0.07819596,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,291.063925,-2.54853729516951,-39.9032681851738,1.11527978694102
530,"respiration rate",0.10976482,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,291.167715,-2.20941520197458,-39.8890442173656,1.1295037547492
530,"respiration rate",0.13002919,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,291.075219,-2.03999631527,-39.9017198997772,1.1168280723376
530,"respiration rate",0.16610727,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,291.190537,-1.79512149450675,-39.8859179215164,1.13263005059833
530,"respiration rate",0.2134356,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,291.213402,-1.54442013116002,-39.8827862266596,1.13576174545513
530,"respiration rate",0.24726884,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,291.37493,-1.39727911320227,-39.8606766145059,1.15787135760885
530,"respiration rate",0.2900923,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,291.409367,-1.23755613077857,-39.8559661203488,1.16258185176595
530,"respiration rate",0.3531736,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,291.316658,-1.04079555823276,-39.8686499359206,1.14989803619419
530,"respiration rate",0.26758742,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,291.571171,-1.31830896229647,-39.8338485196271,1.18469945248766
530,"respiration rate",0.26086807,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,291.790646,-1.34374047838419,-39.8038868535364,1.21466111857836
530,"respiration rate",0.29469696,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,291.929074,-1.22180770486685,-39.7850125003455,1.23353547176923
530,"respiration rate",0.34429184,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,292.021227,-1.06626560917991,-39.7724575628343,1.24609040928048
530,"respiration rate",0.31056055,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,292.40253,-1.16937638856867,-39.7205929042553,1.29795506785947
530,"respiration rate",0.3557243,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,292.898938,-1.03359928636453,-39.6532740528554,1.36527391925939
530,"respiration rate",0.2994643,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,293.314999,-1.2057600671958,-39.5970267388348,1.42152123327999
530,"respiration rate",0.27011424,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,293.026404,-1.30891029835892,-39.6360249443743,1.38252302774049
530,"respiration rate",0.2318347,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,293.188288,-1.46173066126458,-39.6141399014694,1.4044080706454
530,"respiration rate",0.1867577,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,293.15386,-1.67794322422617,-39.6187921875028,1.39975578461195
530,"respiration rate",0.13267311,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,293.154128,-2.01986699570599,-39.6187559682062,1.39979200390853
530,"respiration rate",0.08084206,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,293.154383,-2.51525790433695,-39.6187215058773,1.39982646623746
530,"respiration rate",0.029008837,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,293.14309,-3.5401547712767,-39.620247771504,1.39830020061077
530,"respiration rate",0.024449734,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,292.865923,-3.71113594246604,-39.6577441968361,1.36080377527867
530,"respiration rate",0.065019675,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,292.900372,-2.73306536258088,-39.6530799158708,1.36546805624393
530,"respiration rate",0.10782579,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,292.842411,-2.22723840978831,-39.6609282741641,1.35761969795063
530,"respiration rate",0.09876615,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,292.599915,-2.31500034426902,-39.6937977863196,1.32475018579519
530,"respiration rate",0.0649828,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,292.70403,-2.73363265948794,-39.6796786785078,1.338869293607
530,"respiration rate",0.022155,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,292.646492,-3.80969207433068,-39.6874802049713,1.33106776714345
530,"respiration rate",0.055825558,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,291.941801,-2.88552348578415,-39.7832781003646,1.23526987175018
530,"respiration rate",0.03332068,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,292.103608,-3.40157705372847,-39.7612406701402,1.25730730197455
530,"respiration rate",0.10090038,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,291.964678,-2.29362158552461,-39.7801608669399,1.23838710517492
530,"respiration rate",0.09635212,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,291.74526,-2.33974588125018,-39.8100790336895,1.20846893842526
530,"respiration rate",0.08277241,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,291.43349,-2.49166048567895,-39.8526670984323,1.16588087368248
530,"respiration rate",0.057972804,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,291.375863,-2.84778127495381,-39.8605489786376,1.15799899347718
530,"respiration rate",0.116557926,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,291.340926,-2.14936691066461,-39.8653289730544,1.15321899906038
530,"respiration rate",0.16839115,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,291.352219,-1.78146573199907,-39.8637837671808,1.154764204934
530,"respiration rate",0.2044844,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,291.548384,-1.58726359002761,-39.836961875612,1.18158609650274
530,"respiration rate",0.16618969,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,291.62942,-1.7946254321793,-39.8258922515578,1.19265572055697
530,"respiration rate",0.13011812,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,291.54875,-2.03931262568302,-39.8369118656976,1.18163610641719
530,"respiration rate",0.15721896,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,291.860455,-1.85011579557289,-39.7943663121621,1.2241816599527
530,"respiration rate",0.1910652,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,292.09128,-1.65514054792946,-39.7629188324427,1.25562913967206
530,"respiration rate",0.13698713,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,292.126194,-1.98786829917264,-39.7581664939786,1.26038147813616
530,"respiration rate",0.12802075,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,292.38033,-2.05556291882582,-39.7236088293091,1.29493914280571
530,"respiration rate",0.1393361,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,292.634364,-1.9708662788633,-39.6891250212306,1.3294229508842
530,"respiration rate",0.17309123,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,292.380108,-1.75393648243932,-39.7236389908725,1.29490898124232
530,"respiration rate",0.2046254,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,292.299105,-1.58657428849739,-39.7346473513981,1.28390062071664
530,"respiration rate",0.23839788,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,292.137244,-1.43381423644793,-39.7566626537502,1.26188531836461
530,"respiration rate",0.23396458,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,292.529951,-1.45258554260302,-39.7032912992362,1.31525667287855
530,"respiration rate",0.25427017,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,292.656897,-1.36935791583327,-39.6860691730231,1.33247879909167
530,"respiration rate",0.2385367,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,292.876416,-1.4332321020851,-39.6563233630403,1.36222460907452
530,"respiration rate",0.20018125,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,292.634064,-1.6085320728307,-39.6891657093765,1.32938226273824
530,"respiration rate",0.16189519,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,292.761298,-1.82080612843723,-39.6719168061084,1.34663116600641
530,"respiration rate",0.2069917,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,292.89967,-1.57507658313902,-39.653174953404,1.36537301871077
530,"respiration rate",0.17094615,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,292.957596,-1.76640668435546,-39.6453343995364,1.37321357257834
530,"respiration rate",0.11686374,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,292.969412,-2.14674663826049,-39.6437354296369,1.37481254247785
530,"respiration rate",3.158564,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,289.98617,1.1501174939343,-40.0515716259996,0.966976346115167
530,"respiration rate",3.3328726,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,294.177803,1.20383457477267,-39.4808912836442,1.53765668847058
530,"respiration rate",2.489983,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,293.800826,0.912275883144073,-39.5315493711522,1.48699860096257
530,"respiration rate",0.29726714,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,293.615298,-1.21312408317287,-39.5565283465043,1.46201962561051
530,"respiration rate",0.27694854,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,293.419056,-1.28392356622661,-39.5829842023086,1.43556376980619
530,"respiration rate",0.16877072,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,293.37339,-1.7792141715818,-39.5891456219131,1.4294023502017
530,"respiration rate",0.11468396,"micromol co2 m^-2 s^-1","Diploschistes muscorum","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,293.362109,-2.16557510769464,-39.5906679901333,1.42787998198147
