"ID","trait_name","trait_value","trait_unit","consumer","habitat","location","stage","temp"
771,"net photosynthesis rate",15.391471,"mg o2 dm^-2 h^-1","Lactuca scariola","terrestrial","Illinois, USA","leaf",35
772,"net photosynthesis rate",14.378198,"mg o2 dm^-2 h^-1","Lactuca scariola","terrestrial","Illinois, USA","leaf",14
772,"net photosynthesis rate",16.006273,"mg o2 dm^-2 h^-1","Lactuca scariola","terrestrial","Illinois, USA","leaf",20
772,"net photosynthesis rate",17.480066,"mg o2 dm^-2 h^-1","Lactuca scariola","terrestrial","Illinois, USA","leaf",25
772,"net photosynthesis rate",17.939217,"mg o2 dm^-2 h^-1","Lactuca scariola","terrestrial","Illinois, USA","leaf",30
772,"net photosynthesis rate",16.875078,"mg o2 dm^-2 h^-1","Lactuca scariola","terrestrial","Illinois, USA","leaf",35
772,"net photosynthesis rate",14.05423,"mg o2 dm^-2 h^-1","Lactuca scariola","terrestrial","Illinois, USA","leaf",40
773,"net photosynthesis rate",11.891026,"mg o2 dm^-2 h^-1","Lactuca scariola","terrestrial","Illinois, USA","leaf",8
773,"net photosynthesis rate",13.946697,"mg o2 dm^-2 h^-1","Lactuca scariola","terrestrial","Illinois, USA","leaf",15
773,"net photosynthesis rate",15.420808,"mg o2 dm^-2 h^-1","Lactuca scariola","terrestrial","Illinois, USA","leaf",20
773,"net photosynthesis rate",17.870623,"mg o2 dm^-2 h^-1","Lactuca scariola","terrestrial","Illinois, USA","leaf",25
773,"net photosynthesis rate",16.377201,"mg o2 dm^-2 h^-1","Lactuca scariola","terrestrial","Illinois, USA","leaf",30
774,"net photosynthesis rate",7.9926457,"micromol m^-2 s^-1","Triticum aestivum (cv. Avalon)","terrestrial","Rothamsted Experimental Station, Harpenden, Hertfordshire, UK","leaf",5
774,"net photosynthesis rate",10.241858,"micromol m^-2 s^-1","Triticum aestivum (cv. Avalon)","terrestrial","Rothamsted Experimental Station, Harpenden, Hertfordshire, UK","leaf",10
774,"net photosynthesis rate",10.985531,"micromol m^-2 s^-1","Triticum aestivum (cv. Avalon)","terrestrial","Rothamsted Experimental Station, Harpenden, Hertfordshire, UK","leaf",15
774,"net photosynthesis rate",9.658255,"micromol m^-2 s^-1","Triticum aestivum (cv. Avalon)","terrestrial","Rothamsted Experimental Station, Harpenden, Hertfordshire, UK","leaf",20
774,"net photosynthesis rate",3.8608375,"micromol m^-2 s^-1","Triticum aestivum (cv. Avalon)","terrestrial","Rothamsted Experimental Station, Harpenden, Hertfordshire, UK","leaf",25
774,"net photosynthesis rate",0.9808468,"micromol m^-2 s^-1","Triticum aestivum (cv. Avalon)","terrestrial","Rothamsted Experimental Station, Harpenden, Hertfordshire, UK","leaf",30
775,"net photosynthesis rate",12.981023,"micromol m^-2 s^-1","Triticum aestivum (cv. Avalon)","terrestrial","Rothamsted Experimental Station, Harpenden, Hertfordshire, UK","leaf",5
775,"net photosynthesis rate",16.124474,"micromol m^-2 s^-1","Triticum aestivum (cv. Avalon)","terrestrial","Rothamsted Experimental Station, Harpenden, Hertfordshire, UK","leaf",10
775,"net photosynthesis rate",17.903212,"micromol m^-2 s^-1","Triticum aestivum (cv. Avalon)","terrestrial","Rothamsted Experimental Station, Harpenden, Hertfordshire, UK","leaf",15
775,"net photosynthesis rate",18.646534,"micromol m^-2 s^-1","Triticum aestivum (cv. Avalon)","terrestrial","Rothamsted Experimental Station, Harpenden, Hertfordshire, UK","leaf",20
775,"net photosynthesis rate",18.214201,"micromol m^-2 s^-1","Triticum aestivum (cv. Avalon)","terrestrial","Rothamsted Experimental Station, Harpenden, Hertfordshire, UK","leaf",25
775,"net photosynthesis rate",16.839983,"micromol m^-2 s^-1","Triticum aestivum (cv. Avalon)","terrestrial","Rothamsted Experimental Station, Harpenden, Hertfordshire, UK","leaf",30
776,"net photosynthesis rate",10.334196,"micromol m^-2 s^-1","Triticum aestivum (cv. Highbury)","terrestrial","Rothamsted Experimental Station, Harpenden, Hertfordshire, UK","leaf",5
776,"net photosynthesis rate",11.852357,"micromol m^-2 s^-1","Triticum aestivum (cv. Highbury)","terrestrial","Rothamsted Experimental Station, Harpenden, Hertfordshire, UK","leaf",10
776,"net photosynthesis rate",12.899356,"micromol m^-2 s^-1","Triticum aestivum (cv. Highbury)","terrestrial","Rothamsted Experimental Station, Harpenden, Hertfordshire, UK","leaf",15
776,"net photosynthesis rate",14.134018,"micromol m^-2 s^-1","Triticum aestivum (cv. Highbury)","terrestrial","Rothamsted Experimental Station, Harpenden, Hertfordshire, UK","leaf",20
776,"net photosynthesis rate",13.719439,"micromol m^-2 s^-1","Triticum aestivum (cv. Highbury)","terrestrial","Rothamsted Experimental Station, Harpenden, Hertfordshire, UK","leaf",25
776,"net photosynthesis rate",13.210085,"micromol m^-2 s^-1","Triticum aestivum (cv. Highbury)","terrestrial","Rothamsted Experimental Station, Harpenden, Hertfordshire, UK","leaf",30
777,"net photosynthesis rate",12.880142,"micromol m^-2 s^-1","Triticum aestivum (cv. Highbury)","terrestrial","Rothamsted Experimental Station, Harpenden, Hertfordshire, UK","leaf",5
777,"net photosynthesis rate",17.369083,"micromol m^-2 s^-1","Triticum aestivum (cv. Highbury)","terrestrial","Rothamsted Experimental Station, Harpenden, Hertfordshire, UK","leaf",10
777,"net photosynthesis rate",21.05645,"micromol m^-2 s^-1","Triticum aestivum (cv. Highbury)","terrestrial","Rothamsted Experimental Station, Harpenden, Hertfordshire, UK","leaf",15
777,"net photosynthesis rate",21.206863,"micromol m^-2 s^-1","Triticum aestivum (cv. Highbury)","terrestrial","Rothamsted Experimental Station, Harpenden, Hertfordshire, UK","leaf",20
777,"net photosynthesis rate",19.990707,"micromol m^-2 s^-1","Triticum aestivum (cv. Highbury)","terrestrial","Rothamsted Experimental Station, Harpenden, Hertfordshire, UK","leaf",25
777,"net photosynthesis rate",18.868265,"micromol m^-2 s^-1","Triticum aestivum (cv. Highbury)","terrestrial","Rothamsted Experimental Station, Harpenden, Hertfordshire, UK","leaf",30
778,"net photosynthesis rate",9.289823,"micromol o2 m^-2 s^-1","Triticum aestivum","terrestrial","Toho University, Funabashi, Chiba, Japan; University of Hyogo, Hyogo, Japan","leaf",5
778,"net photosynthesis rate",15.534892,"micromol o2 m^-2 s^-1","Triticum aestivum","terrestrial","Toho University, Funabashi, Chiba, Japan; University of Hyogo, Hyogo, Japan","leaf",10
778,"net photosynthesis rate",22.225723,"micromol o2 m^-2 s^-1","Triticum aestivum","terrestrial","Toho University, Funabashi, Chiba, Japan; University of Hyogo, Hyogo, Japan","leaf",15
778,"net photosynthesis rate",21.936188,"micromol o2 m^-2 s^-1","Triticum aestivum","terrestrial","Toho University, Funabashi, Chiba, Japan; University of Hyogo, Hyogo, Japan","leaf",20
778,"net photosynthesis rate",19.716194,"micromol o2 m^-2 s^-1","Triticum aestivum","terrestrial","Toho University, Funabashi, Chiba, Japan; University of Hyogo, Hyogo, Japan","leaf",25
778,"net photosynthesis rate",17.124695,"micromol o2 m^-2 s^-1","Triticum aestivum","terrestrial","Toho University, Funabashi, Chiba, Japan; University of Hyogo, Hyogo, Japan","leaf",30
778,"net photosynthesis rate",12.973801,"micromol o2 m^-2 s^-1","Triticum aestivum","terrestrial","Toho University, Funabashi, Chiba, Japan; University of Hyogo, Hyogo, Japan","leaf",35
778,"net photosynthesis rate",9.342706,"micromol o2 m^-2 s^-1","Triticum aestivum","terrestrial","Toho University, Funabashi, Chiba, Japan; University of Hyogo, Hyogo, Japan","leaf",40
779,"net photosynthesis rate",5.1312165,"micromol o2 m^-2 s^-1","Triticum aestivum","terrestrial","Toho University, Funabashi, Chiba, Japan; University of Hyogo, Hyogo, Japan","leaf",5
779,"net photosynthesis rate",8.257718,"micromol o2 m^-2 s^-1","Triticum aestivum","terrestrial","Toho University, Funabashi, Chiba, Japan; University of Hyogo, Hyogo, Japan","leaf",10
779,"net photosynthesis rate",11.383999,"micromol o2 m^-2 s^-1","Triticum aestivum","terrestrial","Toho University, Funabashi, Chiba, Japan; University of Hyogo, Hyogo, Japan","leaf",15
779,"net photosynthesis rate",18.668884,"micromol o2 m^-2 s^-1","Triticum aestivum","terrestrial","Toho University, Funabashi, Chiba, Japan; University of Hyogo, Hyogo, Japan","leaf",20
779,"net photosynthesis rate",25.433752,"micromol o2 m^-2 s^-1","Triticum aestivum","terrestrial","Toho University, Funabashi, Chiba, Japan; University of Hyogo, Hyogo, Japan","leaf",25
779,"net photosynthesis rate",24.921667,"micromol o2 m^-2 s^-1","Triticum aestivum","terrestrial","Toho University, Funabashi, Chiba, Japan; University of Hyogo, Hyogo, Japan","leaf",30
779,"net photosynthesis rate",22.849966,"micromol o2 m^-2 s^-1","Triticum aestivum","terrestrial","Toho University, Funabashi, Chiba, Japan; University of Hyogo, Hyogo, Japan","leaf",35
779,"net photosynthesis rate",20.258467,"micromol o2 m^-2 s^-1","Triticum aestivum","terrestrial","Toho University, Funabashi, Chiba, Japan; University of Hyogo, Hyogo, Japan","leaf",40
780,"net photosynthesis rate",3.1262808,"micromol o2 m^-2 s^-1","Triticum aestivum","terrestrial","Toho University, Funabashi, Chiba, Japan; University of Hyogo, Hyogo, Japan","leaf",5
780,"net photosynthesis rate",5.7329836,"micromol o2 m^-2 s^-1","Triticum aestivum","terrestrial","Toho University, Funabashi, Chiba, Japan; University of Hyogo, Hyogo, Japan","leaf",10
780,"net photosynthesis rate",9.379063,"micromol o2 m^-2 s^-1","Triticum aestivum","terrestrial","Toho University, Funabashi, Chiba, Japan; University of Hyogo, Hyogo, Japan","leaf",15
780,"net photosynthesis rate",11.465967,"micromol o2 m^-2 s^-1","Triticum aestivum","terrestrial","Toho University, Funabashi, Chiba, Japan; University of Hyogo, Hyogo, Japan","leaf",20
780,"net photosynthesis rate",14.517991,"micromol o2 m^-2 s^-1","Triticum aestivum","terrestrial","Toho University, Funabashi, Chiba, Japan; University of Hyogo, Hyogo, Japan","leaf",25
780,"net photosynthesis rate",16.085098,"micromol o2 m^-2 s^-1","Triticum aestivum","terrestrial","Toho University, Funabashi, Chiba, Japan; University of Hyogo, Hyogo, Japan","leaf",30
780,"net photosynthesis rate",17.651985,"micromol o2 m^-2 s^-1","Triticum aestivum","terrestrial","Toho University, Funabashi, Chiba, Japan; University of Hyogo, Hyogo, Japan","leaf",35
780,"net photosynthesis rate",15.580503,"micromol o2 m^-2 s^-1","Triticum aestivum","terrestrial","Toho University, Funabashi, Chiba, Japan; University of Hyogo, Hyogo, Japan","leaf",40
781,"net photosynthesis rate",9.770115,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",15
781,"net photosynthesis rate",10.632184,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",17.5
781,"net photosynthesis rate",11.724138,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",21
781,"net photosynthesis rate",14.827586,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",25
781,"net photosynthesis rate",16.149426,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",30
781,"net photosynthesis rate",15.001483,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",33.5
781,"net photosynthesis rate",13.045977,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",38
781,"net photosynthesis rate",10.632184,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",41.5
782,"net photosynthesis rate",6.034483,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",14
782,"net photosynthesis rate",6.37931,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",18
782,"net photosynthesis rate",6.8390803,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",21.5
782,"net photosynthesis rate",7.9310346,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",25
782,"net photosynthesis rate",9.655172,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",26.5
782,"net photosynthesis rate",8.563218,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",30
782,"net photosynthesis rate",6.8965516,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",34.5
782,"net photosynthesis rate",7.2988505,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",37
782,"net photosynthesis rate",5.45977,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",38.5
782,"net photosynthesis rate",4.6551723,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",41.5
783,"net photosynthesis rate",11.063926,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",15
783,"net photosynthesis rate",13.853689,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",18.5
783,"net photosynthesis rate",14.816308,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",22.5
783,"net photosynthesis rate",19.207354,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",24.5
783,"net photosynthesis rate",19.09006,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",26
783,"net photosynthesis rate",19.597637,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",29.5
783,"net photosynthesis rate",17.762814,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",34
783,"net photosynthesis rate",16.842958,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",37.5
783,"net photosynthesis rate",14.043943,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",38.5
783,"net photosynthesis rate",13.124612,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",41.5
784,"net photosynthesis rate",9.236608,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",15.5
784,"net photosynthesis rate",10.257001,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",19
784,"net photosynthesis rate",11.391897,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",22.5
784,"net photosynthesis rate",11.9576,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",25
784,"net photosynthesis rate",10.979445,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",29
784,"net photosynthesis rate",9.429655,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",34
784,"net photosynthesis rate",7.0230193,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",38.5
784,"net photosynthesis rate",6.618597,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",41.5
785,"net photosynthesis rate",5.9365993,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",12
785,"net photosynthesis rate",7.723343,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",13.5
785,"net photosynthesis rate",9.394813,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",15.5
785,"net photosynthesis rate",11.988473,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",18.5
785,"net photosynthesis rate",13.544668,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",20.5
785,"net photosynthesis rate",14.524496,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",24.5
785,"net photosynthesis rate",15.216138,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",27
785,"net photosynthesis rate",15.561959,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",29.5
785,"net photosynthesis rate",14.351585,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",33
785,"net photosynthesis rate",12.449568,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",37
785,"net photosynthesis rate",9.682997,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",40.5
785,"net photosynthesis rate",9.337175,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",41.5
786,"net photosynthesis rate",6.167147,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",12
786,"net photosynthesis rate",7.723343,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",14
786,"net photosynthesis rate",9.106628,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",18.5
786,"net photosynthesis rate",8.991355,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",22.5
786,"net photosynthesis rate",9.45245,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",25
786,"net photosynthesis rate",10.489914,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",27.5
786,"net photosynthesis rate",8.530259,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",30
786,"net photosynthesis rate",8.069164,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",33.5
786,"net photosynthesis rate",5.706052,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",37
786,"net photosynthesis rate",5.706052,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",39
786,"net photosynthesis rate",5.3025937,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",41.5
787,"net photosynthesis rate",8.96992,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",12
787,"net photosynthesis rate",11.503121,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",14.5
787,"net photosynthesis rate",15.361722,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",18.5
787,"net photosynthesis rate",17.090488,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",21
787,"net photosynthesis rate",18.476719,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",24.5
787,"net photosynthesis rate",19.68912,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",27.5
787,"net photosynthesis rate",18.372385,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",30
787,"net photosynthesis rate",16.942297,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",33.5
787,"net photosynthesis rate",16.31647,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",37
787,"net photosynthesis rate",12.873614,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",40
788,"net photosynthesis rate",8.96992,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",12
788,"net photosynthesis rate",11.391891,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",16.5
788,"net photosynthesis rate",12.205874,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",21
788,"net photosynthesis rate",11.925763,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",25
788,"net photosynthesis rate",12.7917385,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",27
788,"net photosynthesis rate",11.93602,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",30.5
788,"net photosynthesis rate",11.943271,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",34
788,"net photosynthesis rate",9.477091,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",37
788,"net photosynthesis rate",9.712815,"micromol m^-2 s^-1","Phaseolus vulgaris","terrestrial","University of Toronto, Toronto, Ontario, Canada","leaf",40
789,"net photosynthesis rate",4.927536,"micromol m^-2 s^-1","Hordeum vulgate","terrestrial","High Wycombe, Buckinghamshire, UK","leaf",5
789,"net photosynthesis rate",9.391304,"micromol m^-2 s^-1","Hordeum vulgate","terrestrial","High Wycombe, Buckinghamshire, UK","leaf",10
789,"net photosynthesis rate",15.304348,"micromol m^-2 s^-1","Hordeum vulgate","terrestrial","High Wycombe, Buckinghamshire, UK","leaf",15
789,"net photosynthesis rate",20.927536,"micromol m^-2 s^-1","Hordeum vulgate","terrestrial","High Wycombe, Buckinghamshire, UK","leaf",20
789,"net photosynthesis rate",22.84058,"micromol m^-2 s^-1","Hordeum vulgate","terrestrial","High Wycombe, Buckinghamshire, UK","leaf",25
789,"net photosynthesis rate",23.536232,"micromol m^-2 s^-1","Hordeum vulgate","terrestrial","High Wycombe, Buckinghamshire, UK","leaf",30
790,"net photosynthesis rate",6.3768115,"micromol m^-2 s^-1","Hordeum vulgate","terrestrial","High Wycombe, Buckinghamshire, UK","leaf",5
790,"net photosynthesis rate",10.376812,"micromol m^-2 s^-1","Hordeum vulgate","terrestrial","High Wycombe, Buckinghamshire, UK","leaf",10
790,"net photosynthesis rate",15.884058,"micromol m^-2 s^-1","Hordeum vulgate","terrestrial","High Wycombe, Buckinghamshire, UK","leaf",15
790,"net photosynthesis rate",21.73913,"micromol m^-2 s^-1","Hordeum vulgate","terrestrial","High Wycombe, Buckinghamshire, UK","leaf",20
790,"net photosynthesis rate",23.246376,"micromol m^-2 s^-1","Hordeum vulgate","terrestrial","High Wycombe, Buckinghamshire, UK","leaf",25
790,"net photosynthesis rate",18.608696,"micromol m^-2 s^-1","Hordeum vulgate","terrestrial","High Wycombe, Buckinghamshire, UK","leaf",30
791,"net photosynthesis rate",6.7246375,"micromol m^-2 s^-1","Hordeum vulgate","terrestrial","High Wycombe, Buckinghamshire, UK","leaf",5
791,"net photosynthesis rate",10.550725,"micromol m^-2 s^-1","Hordeum vulgate","terrestrial","High Wycombe, Buckinghamshire, UK","leaf",10
791,"net photosynthesis rate",13.391304,"micromol m^-2 s^-1","Hordeum vulgate","terrestrial","High Wycombe, Buckinghamshire, UK","leaf",15
791,"net photosynthesis rate",20.173914,"micromol m^-2 s^-1","Hordeum vulgate","terrestrial","High Wycombe, Buckinghamshire, UK","leaf",20
791,"net photosynthesis rate",20.463768,"micromol m^-2 s^-1","Hordeum vulgate","terrestrial","High Wycombe, Buckinghamshire, UK","leaf",25
791,"net photosynthesis rate",16.695652,"micromol m^-2 s^-1","Hordeum vulgate","terrestrial","High Wycombe, Buckinghamshire, UK","leaf",30
792,"net photosynthesis rate",7.014493,"micromol m^-2 s^-1","Hordeum vulgate","terrestrial","High Wycombe, Buckinghamshire, UK","leaf",5
792,"net photosynthesis rate",11.014493,"micromol m^-2 s^-1","Hordeum vulgate","terrestrial","High Wycombe, Buckinghamshire, UK","leaf",10
792,"net photosynthesis rate",13.623188,"micromol m^-2 s^-1","Hordeum vulgate","terrestrial","High Wycombe, Buckinghamshire, UK","leaf",15
792,"net photosynthesis rate",18.086956,"micromol m^-2 s^-1","Hordeum vulgate","terrestrial","High Wycombe, Buckinghamshire, UK","leaf",20
792,"net photosynthesis rate",15.478261,"micromol m^-2 s^-1","Hordeum vulgate","terrestrial","High Wycombe, Buckinghamshire, UK","leaf",25
792,"net photosynthesis rate",11.536232,"micromol m^-2 s^-1","Hordeum vulgate","terrestrial","High Wycombe, Buckinghamshire, UK","leaf",30
793,"net photosynthesis rate",0.619137,"mg co2 dm^-2 h^-1","Picea sitchensis","terrestrial","Queen Charlotte Islands, British Columbia, Canada","seedling",-5
793,"net photosynthesis rate",1.2664165,"mg co2 dm^-2 h^-1","Picea sitchensis","terrestrial","Queen Charlotte Islands, British Columbia, Canada","seedling",0
793,"net photosynthesis rate",5.009381,"mg co2 dm^-2 h^-1","Picea sitchensis","terrestrial","Queen Charlotte Islands, British Columbia, Canada","seedling",5
793,"net photosynthesis rate",7.4859285,"mg co2 dm^-2 h^-1","Picea sitchensis","terrestrial","Queen Charlotte Islands, British Columbia, Canada","seedling",10
793,"net photosynthesis rate",8.330206,"mg co2 dm^-2 h^-1","Picea sitchensis","terrestrial","Queen Charlotte Islands, British Columbia, Canada","seedling",15
793,"net photosynthesis rate",8.611632,"mg co2 dm^-2 h^-1","Picea sitchensis","terrestrial","Queen Charlotte Islands, British Columbia, Canada","seedling",20
793,"net photosynthesis rate",6.4727955,"mg co2 dm^-2 h^-1","Picea sitchensis","terrestrial","Queen Charlotte Islands, British Columbia, Canada","seedling",30
794,"net photosynthesis rate",0.619137,"mg co2 dm^-2 h^-1","Picea sitchensis","terrestrial","Queen Charlotte Islands, British Columbia, Canada","seedling",-5
794,"net photosynthesis rate",3.1238275,"mg co2 dm^-2 h^-1","Picea sitchensis","terrestrial","Queen Charlotte Islands, British Columbia, Canada","seedling",0
794,"net photosynthesis rate",7.6266418,"mg co2 dm^-2 h^-1","Picea sitchensis","terrestrial","Queen Charlotte Islands, British Columbia, Canada","seedling",5
794,"net photosynthesis rate",11.172607,"mg co2 dm^-2 h^-1","Picea sitchensis","terrestrial","Queen Charlotte Islands, British Columbia, Canada","seedling",10
