"ID","consumer","trait_name","r2","intercept","AIC","BIC","habitat","location","stage"
501,"Quercus alba","respiration rate",0.990990250896594,6.07880582,9.17075142875929,7.60850307849569,"terrestrial","Coweeta Hydrological Laboratory, Southern Apalachians, Western North Carolina, Usa","leaf"
502,"Quercus prinus","respiration rate",0.999819270454338,9.1233928,-4.26691202465592,-5.82916037491952,"terrestrial","Coweeta Hydrological Laboratory, Southern Apalachians, Western North Carolina, Usa","leaf"
503,"Quercus coccinea","respiration rate",0.998361806828505,4.49175126,-0.66866166914631,-2.23091001940991,"terrestrial","Coweeta Hydrological Laboratory, Southern Apalachians, Western North Carolina, Usa","leaf"
504,"Liriodendron tulipifera","respiration rate",0.996026772898702,8.4432225,10.956599715216,9.39435136495241,"terrestrial","Coweeta Hydrological Laboratory, Southern Apalachians, Western North Carolina, Usa","leaf"
505,"Mougeotia","net photosynthesis rate",0.599065389348316,20.6285714285714,54.1061756461551,53.8898162423763,"aquatic","Little Rock Lake, Wisconsin",NA
506,"Mougeotia","respiration rate",0.965104146539398,6.27142857142857,20.8782942140129,20.6619348102342,"aquatic","Little Rock Lake, Wisconsin",NA
507,"Vicia faba","respiration rate",0.791236305808711,13.455,36.6014989286649,35.7685368055771,"terrestrial","Department of Agricultural Botany, Plant Science Laboratories, The Univeristy of Reading, Whiteknights, Reading","4-7 week old plants"
508,"Latuca sativa","respiration rate",0.98785563073585,99.8721015555556,36.3215651856649,37.1104634950098,"terrestrial","Crop Physiology Laboratory, Department of Plants, Soils and Biometeorology, Utah State University, Logan UT, Usa; Escola Agrotecnica Federal de Colatina, Colatina, Brazil",NA
509,"Latuca sativa","respiration rate",0.917858650842192,100.431654888889,62.1305515999321,62.919449909277,"terrestrial","Crop Physiology Laboratory, Department of Plants, Soils and Biometeorology, Utah State University, Logan UT, Usa; Escola Agrotecnica Federal de Colatina, Colatina, Brazil",NA
510,"Latuca sativa","net photosynthesis rate",0.677728613263069,101.428572142857,34.2431889294788,34.0268295257001,"terrestrial","Crop Physiology Laboratory, Department of Plants, Soils and Biometeorology, Utah State University, Logan UT, Usa; Escola Agrotecnica Federal de Colatina, Colatina, Brazil",NA
511,"Latuca sativa","net photosynthesis rate",0.207207733244588,96.944445,61.9545813721764,62.2723475388957,"terrestrial","Crop Physiology Laboratory, Department of Plants, Soils and Biometeorology, Utah State University, Logan UT, Usa; Escola Agrotecnica Federal de Colatina, Colatina, Brazil",NA
512,"Lycopersicum esculentum","respiration rate",0.955410717650294,98.14667,48.7248092461378,49.5137075554827,"terrestrial","Crop Physiology Laboratory, Department of Plants, Soils and Biometeorology, Utah State University, Logan UT, Usa; Escola Agrotecnica Federal de Colatina, Colatina, Brazil",NA
513,"Lycopersicum esculentum","respiration rate",0.9449632130359,101.427773222222,61.3910360645133,62.1799343738582,"terrestrial","Crop Physiology Laboratory, Department of Plants, Soils and Biometeorology, Utah State University, Logan UT, Usa; Escola Agrotecnica Federal de Colatina, Colatina, Brazil",NA
514,"Lycopersicum esculentum","net photosynthesis rate",0.0405764209712354,100.464947888889,47.3175367009797,48.1064350103246,"terrestrial","Crop Physiology Laboratory, Department of Plants, Soils and Biometeorology, Utah State University, Logan UT, Usa; Escola Agrotecnica Federal de Colatina, Colatina, Brazil",NA
515,"Lycopersicum esculentum","net photosynthesis rate",0.00731620776328738,100.829056111111,76.1317498248191,76.920648134164,"terrestrial","Crop Physiology Laboratory, Department of Plants, Soils and Biometeorology, Utah State University, Logan UT, Usa; Escola Agrotecnica Federal de Colatina, Colatina, Brazil",NA
516,"Glycine max","respiration rate",0.959894080340432,122.916550111111,61.6494004277295,62.4382987370744,"terrestrial","Crop Physiology Laboratory, Department of Plants, Soils and Biometeorology, Utah State University, Logan UT, Usa; Escola Agrotecnica Federal de Colatina, Colatina, Brazil",NA
517,"Glycine max","respiration rate",0.946195508484617,119.157896555556,62.1251183246244,62.9140166339693,"terrestrial","Crop Physiology Laboratory, Department of Plants, Soils and Biometeorology, Utah State University, Logan UT, Usa; Escola Agrotecnica Federal de Colatina, Colatina, Brazil",NA
518,"Glycine max","net photosynthesis rate",0.18397465458422,99.7162482222222,45.8355003108229,46.6243986201678,"terrestrial","Crop Physiology Laboratory, Department of Plants, Soils and Biometeorology, Utah State University, Logan UT, Usa; Escola Agrotecnica Federal de Colatina, Colatina, Brazil",NA
519,"Glycine max","net photosynthesis rate",0.361647136039908,97.5219966666667,66.318113744065,67.1070120534099,"terrestrial","Crop Physiology Laboratory, Department of Plants, Soils and Biometeorology, Utah State University, Logan UT, Usa; Escola Agrotecnica Federal de Colatina, Colatina, Brazil",NA
520,"Pinus elliottii","respiration rate",0.702014759225934,1.43287981353591,87.0254115482138,102.591988395517,"terrestrial","Gainsville, Florida, Usa","stems"
521,"Betula pubescens","respiration rate",0.99805905614732,223.333349,73.9321969740352,75.1425373460113,"terrestrial","Agricultural University of Norway, Department of Biology and Nature Conservation, Norway","twigs"
522,"Betula pubescens","respiration rate",0.995255723401349,511.732003333334,66.3622068976757,65.529244774588,"terrestrial","Agricultural University of Norway, Department of Biology and Nature Conservation, Norway","twigs"
523,"Lecanora muralis","respiration rate",0.943048722044371,1.3438684902381,-14.2588141915511,-7.3081357184176,"terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA
524,"Cladonia convoluta","respiration rate",0.195616892947395,0.463553715017268,474.130279997941,491.957358620229,"terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA
525,"Cladonia convoluta","respiration rate",0.218750160178629,0.451582618411638,235.73265602777,252.292194236675,"terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA
526,"Cladonia convoluta","respiration rate",0.109257696267162,0.728682366627178,509.454375874501,524.09230473754,"terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA
527,"Lecanora muralis","respiration rate",0.372675306633361,0.23278417470197,-272.014812715028,-255.989400076621,"terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA
528,"Lecanora muralis","respiration rate",0.109240617170306,0.419249433758853,322.136063725883,339.676841321874,"terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA
529,"Diploschistes muscorum","respiration rate",0.488889176702707,0.373913572063158,-143.48699077313,-127.726305762248,"terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA
530,"Diploschistes muscorum","respiration rate",0.117146270103201,0.560380863951762,881.663151649167,898.822013932803,"terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA
531,"Lycopersicon esculentum","respiration rate",0.607138294698008,17.8008662272727,69.5634847353566,71.1550658265501,"terrestrial","Section of Molecular and Cellular Biology, University of California, Usa; Department of Botany and Range Science, Brigham Young University, Provo, UT, Usa; Department of Chemistry and Biochemistry, Brigham Young University, Provo, UT, Usa","leaf"
532,"Brassica oleracea","respiration rate",0.861209690440945,21.67495386,61.4058176904279,62.6161580624041,"terrestrial","Section of Molecular and Cellular Biology, University of California, Usa; Department of Botany and Range Science, Brigham Young University, Provo, UT, Usa; Department of Chemistry and Biochemistry, Brigham Young University, Provo, UT, Usa","leaf section"
533,"Vitis labruscana","respiration rate",0.982550783865049,27.3556228571429,33.8027398762292,33.5863804724504,"terrestrial","Department of Horticulture, Pennsylvania State University, University Park, Usa; College of Horticulture, South China Agricultural University, Guangzhou, PR China; Department of Horticultural Sciences, New York State Agricultural Experiment Station, Cornell University, Geneva, NY, Usa","roots, 1 year old"
534,"Vitis labruscana","respiration rate",0.894458381786341,19.5015197142857,38.7099848784756,38.4936254746968,"terrestrial","Department of Horticulture, Pennsylvania State University, University Park, Usa; College of Horticulture, South China Agricultural University, Guangzhou, PR China; Department of Horticultural Sciences, New York State Agricultural Experiment Station, Corne","roots, 1 year old"
535,"Citrus aurantium","respiration rate",0.674644837702549,8.8634654076923,309.987864004003,319.414699310761,"terrestrial","Pennsylvania State University, Centre County, PA, Usa","Single branch of fine roots, 2 year old trees"
536,"Citrus aurantium","respiration rate",0.996980057344012,11.4637306875,12.93469657178,13.2524627384994,"terrestrial","Pennsylvania State University, Centre County, PA, Usa","Single branch of fine roots, 2 year old trees"
537,"Citrus aurantium","respiration rate",0.964325399918713,8.18221082857143,17.4024122090753,17.1860528052965,"terrestrial","Pennsylvania State University, Centre County, PA, Usa","Single branch of fine roots, 2 year old trees"
538,"Cassiope tetragona","respiration rate",0.988230129223021,0.3772,-11.5221094358195,-13.0843577860831,"terrestrial","Kangerdlugssuag, East Greenland",NA
539,"Cassiope hypnoides","respiration rate",0.992725383445206,0.334,-13.7526490933808,-15.3148974436444,"terrestrial","Kangerdlugssuag, East Greenland",NA
540,"Antennaria alpina","respiration rate",0.984230695669413,0.4758,-7.0447697278161,-8.6070180780797,"terrestrial","Kangerdlugssuag, East Greenland",NA
541,"Diapensia lapponica","respiration rate",0.995778453225262,0.51,-14.03175224597,-15.5940005962336,"terrestrial","Kangerdlugssuag, East Greenland",NA
542,"Viscaria alpina","respiration rate",0.997592505364526,0.548,-17.34775276693,-18.9100011171936,"terrestrial","Kangerdlugssuag, East Greenland",NA
543,"Saxifraga oppositifolia","respiration rate",0.99945346629623,0.1978,-32.727145298204,-34.2893936484676,"terrestrial","Kangerdlugssuag, East Greenland",NA
544,"Empetrum nigrum","respiration rate",0.996787550875089,0.2856,-19.4697579187118,-21.0320062689754,"terrestrial","Dublin",NA
545,"Saxifraga oppositifolia","respiration rate",0.999278800811301,0.2452,-29.1614726907812,-30.7237210410448,"terrestrial","Dublin",NA
546,"Hordeum vulgare","respiration rate",0.987546896928175,9.54165871890909,36.4672260917287,38.0588071829221,"terrestrial","Carnegie Institute of Washington, Department of Plant Biology, Stanford, California, Usa","excised root"
547,"Zea mays","respiration rate",0.992631755158316,10.6810583983,31.7572122132471,32.9675525852233,"terrestrial","Carnegie Institute of Washington, Department of Plant Biology, Stanford, California, Usa","excised root"
548,"Cladonia arbuscula","respiration rate",0.989045927807332,28.32,21.2221550198722,19.6599066696086,"terrestrial","Dungeness, Kent, UK","upper part of podetia"
549,"Cladonia impexa","respiration rate",0.999985418855526,30.44,-8.74280077523037,-10.305049125494,"terrestrial","Dungeness, Kent, UK","upper part of podetia"
550,"Cornicularia aculeata","respiration rate",0.983729135729136,26.2,20.9639000243963,19.4016516741327,"terrestrial","Dungeness, Kent, UK","upper part of thallus"
551,"Evernia prunastri","respiration rate",0.606862456609582,34.56,46.9631696692756,45.400921319012,"terrestrial","Bedgebury Pinetum, Kent, UK","thallus"
552,"Hypogymnia physodes","respiration rate",0.542716369632527,25.04,42.0280846960596,40.465836345796,"terrestrial","Bedgebury Pinetum, Kent, UK","thallus lobes"
553,"Parmelia saxatilis","respiration rate",0.891923918774004,31.04,32.3085764349325,30.7463280846689,"terrestrial","South-east Northumberland, UK","thallus lobes"
554,"Parmelia saxatilis","respiration rate",0.973132486847257,42.22,31.3654866558604,29.8032383055968,"terrestrial","Warwickshire, UK","thallus lobes"
555,"Ramalina fastigiata","respiration rate",0.579637197349188,37.78,43.5550816924259,41.9928333421623,"terrestrial","Appledore, Kent, UK","thallus with apothecia"
556,"Usnea fragilescens","respiration rate",0.541575193824481,30.78,41.7419975899903,40.1797492397267,"terrestrial","Bedgebury Pinetum, Kent, UK","thallus"
557,"Acer pseudoplatanus","respiration rate",0.99647821240387,2.1272292,-15.2129808746572,-16.045942997745,"terrestrial","Haut Jure, Meuse, eastern France","leaf"
558,"Betula pendula","respiration rate",0.963472213536512,2.1149059,1.36073680701966,-0.201511543243942,"terrestrial","Ecophysiologie Forestiere, INRA Nancy, Champenoux, France; UA Physiologie Integree de l'Arbre, Domaine de Crouelle, Clermont Ferrand","leaf"
559,"Fagus sylvatica","respiration rate",0.986271313774235,2.00913258,-0.592329354448832,-2.15457770471243,"terrestrial","Ecophysiologie Forestiere, INRA Nancy, Champenoux, France; UA Physiologie Integree de l'Arbre, Domaine de Crouelle, Clermont Ferrand","leaf"
560,"Fraxinus excelsior","respiration rate",0.951700208856687,2.07915144333333,2.10202548295928,1.2690633598715,"terrestrial","Val de Pierre, Aisne, northern France","leaf"
561,"Juglans regia","respiration rate",0.975915303316507,1.9312572,1.95656784781958,0.394319497555985,"terrestrial","Ecophysiologie Forestiere, INRA Nancy, Champenoux, France; UA Physiologie Integree de l'Arbre, Domaine de Crouelle, Clermont Ferrand","leaf"
562,"Quercus petraea","respiration rate",0.911116674160693,2.08716681666667,4.80667487035646,3.97371274726868,"terrestrial","Perseigne, Orne, western France","leaf"
563,"Quercus robur","respiration rate",0.794368828710727,2.0991698,12.269643550578,11.4366814274902,"terrestrial","Perseigne, Orne, western France","leaf"
564,"Acer saccharum","respiration rate",0.714490082329102,5.42028122769231,232.716003854349,241.413552933931,"terrestrial","Michigan's Upper Peninsula",NA
565,"Acer saccharum","respiration rate",0.0104883933609783,6.35268812916667,98.203875433511,102.916090754903,"terrestrial","Michgan's Upper Peninsula",NA
566,"Acer saccharum","respiration rate",0.0390229020285078,5.41684585833333,36.9287671170143,38.8683937161663,"terrestrial","Michgan's Upper Peninsula",NA
567,"Pinus resinosa","respiration rate",0.937986146653525,3.80008396380952,45.4258352235467,49.6039249744404,"terrestrial","Michgan's Upper Peninsula",NA
568,"Pinus resinosa","respiration rate",0.106058744478077,5.76148525714286,24.3029195810619,24.0865601772832,"terrestrial","Michgan's Upper Peninsula",NA
569,"Pinus resinosa","respiration rate",0.24390750404461,4.22285004347826,69.7025505749527,74.2445274386693,"terrestrial","Michgan's Upper Peninsula",NA
570,"Fuchsia excorticata","respiration rate",0.553843458586607,1.0162250490625,-15.5550801315312,-9.69213652033229,"terrestrial","Taramakau Valley, Westland, New Zealand","leaf"
571,"Aristotelia serrata","respiration rate",0.429955196918884,1.13955107322581,7.51089759456494,13.2468464125055,"terrestrial","Taramakau Valley, Westland, New Zealand","leaf"
572,"Aristotelia serrata","respiration rate",0.351676303572433,1.21812558375,8.03832728230707,12.7505426036989,"terrestrial","Taramakau Valley, Westland, New Zealand","leaf"
573,"Quercus ilex","net photosynthesis rate",0.250042810965878,8.18338238333333,55.380090610273,57.319717209425,"terrestrial","Botanical Garden of Rome, Italy",NA
574,"Phillyrea latifolia","net photosynthesis rate",0.549153749385781,6.73554726666667,48.7849969577547,50.7246235569067,"terrestrial","Botanical Garden of Rome, Italy",NA
575,"Myrtus communis","net photosynthesis rate",0.235615407249452,3.643327325,47.7058410379559,49.6454676371079,"terrestrial","Botanical Garden of Rome, Italy",NA
576,"Arbutus unedo","net photosynthesis rate",0.539892752855326,7.20669046666667,56.8653810230851,58.8050076222371,"terrestrial","Botanical Garden of Rome, Italy",NA
577,"Cistus incanus","net photosynthesis rate",0.338818357366702,9.05627701666667,73.2495094700718,75.1891360692238,"terrestrial","Botanical Garden of Rome, Italy",NA
578,"Quercus ilex","respiration rate",0.711695662924475,1.00557445666667,4.76060719199771,6.70023379114971,"terrestrial","Botanical Garden of Rome, Italy",NA
579,"Phillyrea latifolia","respiration rate",0.727610533466331,1.37733333333333,19.0501306399136,20.9897572390656,"terrestrial","Botanical Garden of Rome, Italy",NA
580,"Myrtus communis","respiration rate",0.687928616631915,1.03333109,8.59771943395035,10.5373460331024,"terrestrial","Botanical Garden of Rome, Italy",NA
581,"Arbutus unedo","respiration rate",0.858939851379512,0.9537533575,-1.5653222869152,0.374304312236804,"terrestrial","Botanical Garden of Rome, Italy",NA
582,"Cistus incanus","respiration rate",0.862070217684014,1.5381356825,10.0798558909885,12.0194824901405,"terrestrial","Botanical Garden of Rome, Italy",NA
583,"Dracunculus vulgaris","respiration rate",0.936951237504503,0.02606170625,-83.7718612920015,-81.8322346928495,"terrestrial","Adelaide, South Australia","appendix"
584,"Dracunculus vulgaris","respiration rate",0.400237463143351,0.0149130434,-75.4240764764199,-74.2137361044437,"terrestrial","Adelaide, South Australia","floral chamber"
585,"Dracunculus vulgaris","respiration rate",0.944134340932059,0.0417127799090909,-73.8195834364819,-72.2280023452884,"terrestrial","Adelaide, South Australia","floral chamber"
586,"Phaeodactylum triconutum","net photosynthesis rate",0.728631359975017,0.107737982,-21.484730658337,-23.0469790086006,"marine","Cambridge culture collection",NA
587,"Phaeodactylum triconutum","net photosynthesis rate",0.948035270275492,0.213459068666667,-22.5588983366651,-23.3918604597529,"marine","Cambridge culture collection",NA
588,"Phaeodactylum triconutum","net photosynthesis rate",0.778798398256041,0.653398586666667,2.31473589367306,1.48177377058528,"marine","Cambridge culture collection",NA
589,"Phaeodactylum triconutum","net photosynthesis rate",0.66057928950234,0.895215666666667,9.79028456037721,8.95732243728943,"marine","Cambridge culture collection",NA
590,"Phaeodactylum triconutum","net photosynthesis rate",0.76305863163758,0.770362112,8.56827774774083,8.35191834396208,"marine","Cambridge culture collection",NA
591,"Phaeodactylum triconutum","net photosynthesis rate",0.704472100581873,0.421876768625,3.98855530949722,4.30632147621656,"marine","Cambridge culture collection",NA
592,"Phaeodactylum triconutum","net photosynthesis rate",0.730384985636849,0.88923241762069,14.9125766015816,20.3817599215275,"marine","Cambridge culture collection",NA
593,"Phaeodactylum triconutum","net photosynthesis rate",0.769497023997032,0.686606167142857,4.85753257721159,4.64117317343285,"marine","Cambridge culture collection",NA
594,"Phaeodactylum triconutum","net photosynthesis rate",0.714981461368667,0.576806907142857,4.67224137528492,4.45588197150617,"marine","Cambridge culture collection",NA
595,"Phaeodactylum triconutum","net photosynthesis rate",0.691310742813244,3.49896473875,38.3699487136198,38.6877148803391,"marine","Cambridge culture collection",NA
596,"Phaeodactylum triconutum","net photosynthesis rate",0.677774446924314,4.85636644233333,122.441705065388,128.046494592037,"marine","Cambridge culture collection",NA
597,"Phaeodactylum triconutum","net photosynthesis rate",0.77169233484886,3.32076305714286,27.0038412741462,26.7874818703674,"marine","Cambridge culture collection",NA
598,"Phaeodactylum triconutum","net photosynthesis rate",0.705140537072682,2.23602487714286,24.0061004947435,23.7897410909648,"marine","Cambridge culture collection",NA
599,"Laminaria saceharina","respiration rate",0.875639330008856,1.13903504166667,-0.222716812110555,-1.05567893519834,"marine","Long Cove Point, Chamberlain, Maine, USA","blade tissue"
600,"Laminaria saceharina","respiration rate",0.776406564501394,0.707163716666667,-6.77570689859275,-7.60866902168053,"marine","Long Cove Point, Chamberlain, Maine, USA","blade tissue"
601,"Atriplex lentiformis","net photosynthesis rate",0.95781372844179,2.56207079444444,-4.19857387936975,-0.637086847785088,"terrestrial","Death Valley, California, USA","leaf"
602,"Atriplex lentiformis","net photosynthesis rate",0.958653151648432,2.34794858166667,-9.33452297252798,-5.77303594094332,"terrestrial","Ventura, California, USA","leaf"
603,"Atriplex lentiformis","net photosynthesis rate",0.949100532425273,2.05021270368421,3.09863023776717,6.87638615443293,"terrestrial","Death Valley, California, USA","leaf"
604,"Atriplex lentiformis","net photosynthesis rate",0.975806457267614,0.862827958333334,-36.3980585997724,-32.8365715681878,"terrestrial","Ventura, California, USA","leaf"
605,"Atriplex lentiformis","respiration rate",0.994047401584106,0.33727668568421,-89.8642418613894,-86.0864859447236,"terrestrial","Death Valley, California, USA","leaf"
606,"Atriplex lentiformis","respiration rate",0.988554670440144,0.371921776105263,-77.4435108601251,-73.6657549434593,"terrestrial","Ventura, California, USA","leaf"
607,"Atriplex lentiformis","respiration rate",0.979187492496698,0.215234186947368,-90.917703944458,-87.1399480277923,"terrestrial","Death Valley, California, USA","leaf"
608,"Atriplex lentiformis","respiration rate",0.983006407087204,0.160550458421053,-111.777772863291,-108.000016946625,"terrestrial","Ventura, California, USA","leaf"
609,"Zostera marina","respiration rate",0.802492991660576,3.35457745,20.5073905353632,19.6744284122754,"marine","Del Monte Beach, Monterey, California, USA","root tissue"
610,"Zostera marina","respiration rate",0.505332929843885,2.13453192333333,24.4715747284019,23.6386126053141,"marine","Del Monte Beach, Monterey, California, USA","root tissue"
611,"Zostera marina","respiration rate",0.95298282828701,1.69736842333333,-3.39835912787024,-4.23132125095802,"marine","Del Monte Beach, Monterey, California, USA","rhizome tissue"
612,"Zostera marina","respiration rate",0.777890004210742,1.52870810833333,6.82151438803027,5.98855226494249,"marine","Del Monte Beach, Monterey, California, USA","rhizome tissue"
613,"Zostera marina","respiration rate",0.923779287375454,8.12316608333334,19.4529474175743,18.6199852944866,"marine","Del Monte Beach, Monterey, California, USA","leaf tissue"
614,"Zostera marina","respiration rate",0.781321389167155,5.84055345,21.9490171357952,21.1160550127074,"marine","Del Monte Beach, Monterey, California, USA","leaf tissue"
615,"Zostera marina","net photosynthesis rate",0.699033289217732,9.32683248333334,30.4484762227423,29.6155140996545,"marine","Del Monte Beach, Monterey, California, USA","leaf tissue"
616,"Zostera marina","net photosynthesis rate",0.983521964979001,9.0507925,17.7800177739101,16.9470556508223,"marine","Del Monte Beach, Monterey, California, USA","leaf tissue"
617,"Kallymenia antarctica","net photosynthesis rate",0.750911477065145,12.4612434166667,35.6399733196579,34.8070111965701,"marine","King George Island, Antarctica","thallus tissue"
618,"Kallymenia antarctica","net photosynthesis rate",0.926657840925561,14.7670898833333,31.2999517517001,30.4669896286123,"marine","King George Island, Antarctica","thallus tissue"
619,"Ballia callitricha","net photosynthesis rate",0.929115827253979,18.3098768333333,33.3263534599276,32.4933913368398,"marine","King George Island, Antarctica","thallus tissue"
620,"Ballia callitricha","net photosynthesis rate",0.987927956322066,7.24686464,5.11988891704897,3.55764056678537,"marine","King George Island, Antarctica","thallus tissue"
621,"Gymnogongrus antarcticus","net photosynthesis rate",0.982311974705608,41.429939,30.1164062981772,29.2834441750894,"marine","King George Island, Antarctica","thallus tissue"
622,"Gymnogongrus antarcticus","net photosynthesis rate",0.995360663331838,36.0012943333333,20.7216492282833,19.8886871051956,"marine","King George Island, Antarctica","thallus tissue"
623,"Gymnogongrus antarcticus","net photosynthesis rate",0.986787902092494,23.7933591666667,20.6765789054678,19.84361678238,"marine","King George Island, Antarctica","thallus tissue"
624,"Phyllophora ahnfeltioides","net photosynthesis rate",0.834075133797824,9.237743,26.7803137002401,25.9473515771523,"marine","King George Island, Antarctica","thallus tissue"
625,"Phyllophora ahnfeltioides","net photosynthesis rate",0.87579067075011,12.4185596833333,30.2333494130992,29.4003872900114,"marine","King George Island, Antarctica","thallus tissue"
626,"Phyllophora ahnfeltioides","net photosynthesis rate",0.871214848829183,12.4536728833333,29.1527692762989,28.3198071532112,"marine","King George Island, Antarctica","thallus tissue"
627,"Kallymenia antarctica","respiration rate",0.813135958370677,7.40610918333334,31.8621993963577,31.0292372732699,"marine","King George Island, Antarctica","thallus tissue"
628,"Kallymenia antarctica","respiration rate",0.923752824486581,7.29374983333333,25.0873884178093,24.2544262947215,"marine","King George Island, Antarctica","thallus tissue"
629,"Ballia callitricha","respiration rate",0.999357181701319,16.7659916,7.43652411222178,6.603561989134,"marine","King George Island, Antarctica","thallus tissue"
630,"Ballia callitricha","respiration rate",0.912634832248645,9.58885366666667,30.3400947557739,29.5071326326862,"marine","King George Island, Antarctica","thallus tissue"
631,"Gymnogongrus antarcticus","respiration rate",0.993807956878067,14.5833334166667,18.9289895974583,18.0960274743706,"marine","King George Island, Antarctica","thallus tissue"
632,"Gymnogongrus antarcticus","respiration rate",0.882335759708674,9.2361111,32.7053164960986,31.8723543730108,"marine","King George Island, Antarctica","thallus tissue"
633,"Gymnogongrus antarcticus","respiration rate",0.993767175390239,12.01605905,16.430084570989,15.5971224479012,"marine","King George Island, Antarctica","thallus tissue"
634,"Phyllophora ahnfeltioides","respiration rate",0.950563263547981,10.2148100666667,26.229019149003,25.3960570259152,"marine","King George Island, Antarctica","thallus tissue"
635,"Phyllophora ahnfeltioides","respiration rate",0.985282544321668,6.14178256666667,14.9610044785453,14.1280423554575,"marine","King George Island, Antarctica","thallus tissue"
636,"Phyllophora ahnfeltioides","respiration rate",0.995722256084834,4.60624383833334,7.42727812006825,6.59431599698047,"marine","King George Island, Antarctica","thallus tissue"
637,"Lolium perenne","net photosynthesis rate",0.936989501691026,8.65553331818182,18.6886560586629,20.2802371498564,"terrestrial","Barcelona, Catalonia, Spain","leaf"
638,"Lolium perenne","net photosynthesis rate",0.960049877091043,7.95705978571428,5.36454528189128,5.14818587811253,"terrestrial","Barcelona, Catalonia, Spain","leaf"
639,"Caulerpa prolifera","respiration rate",0.962543947597977,0.624829785833334,-6.92406862472882,-7.7570307478166,"marine","Mar Menor, Murcia, Spain","thallus tissue"
640,"Caulerpa prolifera","respiration rate",0.978623292194369,1.024180325,-3.27185856056657,-4.10482068365435,"marine","Mar Menor, Murcia, Spain","thallus tissue"
641,"Caulerpa prolifera","respiration rate",0.959133782468065,0.749479306666667,-11.1127506938741,-11.9457128169619,"marine","Mar Menor, Murcia, Spain","thallus tissue"
642,"Caulerpa prolifera","respiration rate",0.927327631458044,0.644444571666667,-4.76475307495081,-5.59771519803859,"marine","Mar Menor, Murcia, Spain","thallus tissue"
643,"Caulerpa prolifera","net photosynthesis rate",1,2.72565893333333,-Inf,-Inf,"marine","Mar Menor, Murcia, Spain","thallus tissue"
644,"Caulerpa prolifera","net photosynthesis rate",0.672849374001741,3.90045951666667,30.4803579193199,29.6473957962321,"marine","Mar Menor, Murcia, Spain","thallus tissue"
645,"Cerutophyllum demersum","net photosynthesis rate",0.462056852429129,2.57063715,19.4482817297185,18.6153196066308,"freshwater","Third Sister Lake, Michigan, USA","apical stem section"
646,"Cerutophyllum demersum","net photosynthesis rate",0.975900853211386,9.19667583333334,14.0553582046053,13.2223960815175,"freshwater","Third Sister Lake, Michigan, USA","apical stem section"
647,"Cerutophyllum demersum","respiration rate",0.704185126504778,5.65643655,27.9106533480273,27.0776912249395,"freshwater","Third Sister Lake, Michigan, USA","apical stem section"
648,"Cerutophyllum demersum","respiration rate",0.996052503637787,3.84910482666667,1.06060325322063,0.227641130132847,"freshwater","Third Sister Lake, Michigan, USA","apical stem section"
649,"Larrea divaricata","net photosynthesis rate",0.995645269734749,2.36960092,-18.3285593698986,-19.8908077201622,"terrestrial","Death Valley, California, USA","leaf"
650,"Larrea divaricata","net photosynthesis rate",0.996991011016661,2.47572163333333,-26.4184181999126,-27.2513803230004,"terrestrial","Death Valley, California, USA","leaf"
651,"Larrea divaricata","net photosynthesis rate",0.995592305616442,2.18737214,-21.5331346800588,-23.0953830303224,"terrestrial","Death Valley, California, USA","leaf"
652,"Larrea divaricata","net photosynthesis rate",0.980945250544289,1.7560508,-6.06706444612838,-5.74929827940904,"terrestrial","Death Valley, California, USA","leaf"
653,"Larrea divaricata","net photosynthesis rate",0.956925398394877,2.03277888857143,-7.68799370901842,-5.13176439055738,"terrestrial","Death Valley, California, USA","leaf"
654,"Larrea divaricata","net photosynthesis rate",0.885506942818882,1.7539997356,-7.06362884065193,-2.18812554117913,"terrestrial","Death Valley, California, USA","leaf"
655,"Larrea divaricata","respiration rate",0.996736718233171,0.550555633333333,-37.6100040745255,-36.8211057651807,"terrestrial","Death Valley, California, USA","leaf"
656,"Larrea divaricata","respiration rate",0.980427722225103,0.3977301575,-27.3060542007507,-26.9882880340313,"terrestrial","Death Valley, California, USA","leaf"
657,"Larrea divaricata","respiration rate",0.996149978460438,0.612469815,-32.0366705009336,-31.7189043342142,"terrestrial","Death Valley, California, USA","leaf"
658,"Larrea divaricata","net photosynthesis rate",0.913798078850388,4.01817978,22.7331597603782,25.5653605647871,"terrestrial","Death Valley, California, USA","leaf"
659,"Larrea divaricata","net photosynthesis rate",0.850830473073249,4.55477674666667,30.2602244812714,33.0924252856802,"terrestrial","Death Valley, California, USA","leaf"
660,"Larrea divaricata","net photosynthesis rate",0.785051752674219,4.34364301538461,34.3499312874071,36.6097287172532,"terrestrial","Death Valley, California, USA","leaf"
